,_runtime,_step,_timestamp,actor_grad_norm,encoder_grad_norm,global_grad_norm,planner_grad_norm,train_act_with_enc_loss,train_act_with_plan_loss,train_loss,train_reg_loss,valid_act_with_enc_loss,valid_act_with_plan_loss,valid_gripper_loss,valid_loss,valid_max_position_loss,valid_max_rotation_loss,valid_position_loss,valid_reg_loss,valid_rotation_loss
129,85893,45740,1613519406,0.020089492201805115,0.00792104471474886,0.021661480888724327,0.0005253557465039194,0.0006946749635972083,0.008782015182077885,0.0009810675401240587,9.546419143676758,0.0008966639870777726,0.009654916822910309,0.030992940068244934,0.009967858903110027,0.6194328665733337,2.5945773124694824,0.002337831072509289,10.431441307067871,0.009859325364232063
130,86342,45980,1613519855,0.016687680035829544,0.005850147921591997,0.017745058983564377,0.00047666876344010234,0.000675478542689234,0.009261163882911205,0.0009634783491492271,9.599994659423828,0.0009312022011727095,0.009308143518865108,0.02973613515496254,0.009619325399398804,0.6623067259788513,2.7420153617858887,0.002304521854966879,10.372721672058105,0.009502435103058815
131,86454,46040,1613519967,0.019158463925123215,0.00720504904165864,0.020540636032819748,0.0004906642716377974,0.0006536468281410635,0.008745417930185795,0.0009385540033690631,9.496906280517578,0.00094814837211743,0.008988728746771812,0.027741489931941032,0.009304104372859001,0.6689427495002747,2.5155844688415527,0.002245161449536681,10.512493133544922,0.00948137603700161
132,86830,46240,1613520343,0.01586669683456421,0.008329258300364017,0.01797138713300228,0.0005189997027628124,0.0007150943856686354,0.009423353709280491,0.001007665297947824,9.75236701965332,0.0009505705675110221,0.009613577276468277,0.029114583507180214,0.009928946383297443,0.601081132888794,2.991881847381592,0.002287940587848425,10.512304306030273,0.01043887808918953
133,87355,46520,1613520868,0.015222695656120777,0.009814674966037273,0.018152695149183273,0.0005247591179795563,0.0008101334096863866,0.008431969210505486,0.0011110961204394698,10.032088279724121,0.000814753700979054,0.007993859238922596,0.02082529477775097,0.008285146206617355,0.6207466721534729,2.5600709915161133,0.0021163797937333584,9.709583282470703,0.00959419272840023
134,87506,46600,1613521019,0.01189535204321146,0.007794734090566635,0.014264851808547974,0.0005449554300867021,0.0008228064398281276,0.008797486312687397,0.0011317572789266706,10.298357009887695,0.000810277066193521,0.008853739127516747,0.023792311549186707,0.009157365188002586,0.65494704246521,2.8093819618225098,0.00234281737357378,10.120895385742188,0.010385136120021343
135,88558,47160,1613522071,0.013366490602493286,0.005359319504350424,0.014467750675976276,0.0004748782084789127,0.0006731171743012965,0.009523437358438969,0.0009604788501746953,9.57872486114502,0.0009455629042349756,0.008978894911706448,0.026787936687469482,0.009292267262935638,0.6732509136199951,2.590575933456421,0.0022875056602060795,10.445770263671875,0.009733935818076134
136,88671,47220,1613522184,0.013301749713718891,0.006932967342436314,0.015060633420944214,0.00046225794358178973,0.0006589599652215838,0.009154966101050377,0.0009460544097237289,9.56981086730957,0.0009515760466456413,0.009375730529427528,0.029399661347270012,0.009688396006822586,0.6763438582420349,2.7991347312927246,0.002351978328078985,10.422183990478516,0.00972483865916729
137,88783,47280,1613522296,0.019986599683761597,0.0068549541756510735,0.021210597828030586,0.000489457102958113,0.0006450930959545076,0.008813288062810898,0.000930570880882442,9.515928268432617,0.0009301558020524681,0.00923535693436861,0.028673730790615082,0.009551076218485832,0.6923314332962036,2.891623020172119,0.0022428480442613363,10.524009704589844,0.009748406708240509
138,89569,47700,1613523082,0.012666848488152027,0.007320376578718424,0.014682181179523468,0.0005276123993098736,0.0008274887804873288,0.008616311475634575,0.0011318331817165017,10.14482307434082,0.0008137341355904937,0.00851316750049591,0.021652523428201675,0.008809329941868782,0.6259005069732666,3.0312602519989014,0.0021979128941893578,9.872090339660645,0.010448634624481201
139,89795,47820,1613523308,0.012273309752345085,0.007980955764651299,0.014675815589725971,0.000527807860635221,0.0008287910604849458,0.008615699596703053,0.0011369336862117052,10.2714204788208,0.0008067617891356349,0.008979013189673424,0.024846361950039864,0.0092806126922369,0.6566916704177856,3.078676462173462,0.002373524010181427,10.05329704284668,0.010295385494828224
140,90208,48040,1613523721,0.022642144933342934,0.00914321281015873,0.0244879350066185,0.0005406872369349003,0.0006657728808932006,0.008429117500782013,0.0009500241139903665,9.4750394821167,0.000873230048455298,0.009737817570567131,0.03079843334853649,0.010050538927316666,0.5947116613388062,2.9499354362487793,0.0022959630005061626,10.423996925354004,0.010159469209611416
141,90546,48220,1613524059,0.019005166366696358,0.009442457929253578,0.021298272535204887,0.000546882045455277,0.0006830383790656924,0.00861930288374424,0.0009678915375843644,9.49510383605957,0.0008951890049502254,0.009830515831708908,0.030720122158527374,0.010149309411644936,0.6700195074081421,3.01023006439209,0.0024514608085155487,10.626449584960938,0.010246369987726212
142,91074,48500,1613524587,0.014346291311085224,0.007114779204130173,0.016066182404756546,0.00047287941561080515,0.0006299169617705047,0.008684658445417881,0.0009140974725596607,9.472678184509277,0.0009383988799527287,0.009123028255999088,0.029007628560066223,0.009440264664590359,0.6852385997772217,3.040524959564209,0.002251183846965432,10.574544906616211,0.009366672486066818
143,91374,48660,1613524887,0.012966638430953026,0.006500359624624252,0.014556865207850933,0.0004987779539078474,0.0007131510647013783,0.009303687140345573,0.0010040825000032783,9.697713851928711,0.0009087612852454185,0.009308526292443275,0.02817440964281559,0.00962601788341999,0.5716644525527954,2.9748971462249756,0.002258040476590395,10.5830659866333,0.010070382617413998
144,92315,49160,1613525828,0.014133314602077007,0.006847904063761234,0.01574956811964512,0.0004900529747828841,0.0007409746758639812,0.009480154141783714,0.0010455155279487371,10.151363372802734,0.0008124085143208504,0.009455997496843338,0.02916811779141426,0.009768420830368996,0.651056170463562,3.5009727478027344,0.0023152725771069527,10.41409683227539,0.010026015341281891
145,92466,49240,1613525979,0.018406391143798828,0.00717326533049345,0.01982342079281807,0.0005226844805292785,0.0006583130452781916,0.008561619557440281,0.0009481253800913692,9.660405158996582,0.0008515334920957685,0.00977376475930214,0.03279203921556473,0.010087371803820133,0.6572030186653137,2.6632919311523438,0.002258761553093791,10.45357894897461,0.009616008959710598
146,93255,49660,1613526768,0.015101482160389423,0.006515753921121359,0.016501279547810555,0.0004661072453018278,0.0006756910006515682,0.009366394951939583,0.0009644731762818992,9.626076698303223,0.0009228108101524413,0.009036791510879993,0.02849082462489605,0.009349262341856956,0.6273024082183838,2.4946956634521484,0.002254374325275421,10.415689468383789,0.009334530681371689
147,93479,49780,1613526992,0.019439123570919037,0.007134342100471258,0.020797323435544968,0.0004795872955583036,0.0006593458820134401,0.008755883201956749,0.0009448824566788971,9.517885208129883,0.0009391591302119195,0.009233281016349792,0.028261292725801468,0.009547664783895016,0.6209710240364075,2.9524126052856445,0.002316678175702691,10.479475021362305,0.009807211346924305
148,94081,50100,1613527594,0.012302945367991924,0.008238231763243675,0.01483540702611208,0.0005408640718087554,0.0007878256146796048,0.008607570081949234,0.0010895117884501815,10.05620288848877,0.0008203322067856789,0.008216768503189087,0.02130732871592045,0.008515721186995506,0.6584341526031494,2.9241106510162354,0.0022212627809494734,9.965115547180176,0.009848752990365028
149,95281,50740,1613528794,0.05122033879160881,0.024280201643705368,0.05682232975959778,0.0007421631016768515,0.0013252409407868981,0.014076421968638897,0.0015978366136550903,9.086522102355957,0.0011219604639336467,0.00934723112732172,0.029210727661848068,0.009636647999286652,0.726643443107605,3.245150566101074,0.0022585459519177675,9.647249221801758,0.009814750403165817
150,95433,50820,1613528946,0.014650160446763039,0.006494447588920593,0.01613062433898449,0.0005311514250934124,0.000725368969142437,0.01017830055207014,0.001009337487630546,9.465617179870605,0.0009196758037433028,0.009221087209880352,0.027941370382905006,0.009534919634461403,0.7100738286972046,3.244899272918701,0.0022467803210020065,10.461095809936523,0.009955298155546188
151,96227,51240,1613529740,0.019067713990807533,0.01033095084130764,0.021743986755609512,0.0005152025842107832,0.0006979290628805757,0.009250553324818611,0.0009947327198460698,9.893453598022461,0.0009441003203392029,0.009269336238503456,0.0277565885335207,0.009588781744241714,0.7793881297111511,2.9174258708953857,0.002252410165965557,10.648170471191406,0.0101238451898098
152,96488,51380,1613530001,0.01523866318166256,0.008827735669910908,0.017655599862337112,0.0005348747363314033,0.000812673766631633,0.008335174061357975,0.001114377984777093,10.05681037902832,0.0008075636578723788,0.008293000981211662,0.02171757072210312,0.008594250306487083,0.6693642139434814,2.664566993713379,0.0022015846334397793,10.041620254516602,0.009909560903906822
153,96938,51620,1613530451,0.013324646279215813,0.006418213248252869,0.014833509922027588,0.0004859263135585934,0.000760528608225286,0.009731007739901543,0.0010707887122407556,10.341997146606445,0.0008020332315936685,0.009089618921279907,0.02719631791114807,0.009397715330123901,0.5640074014663696,2.6319098472595215,0.0022335753310471773,10.269869804382324,0.009910096414387226
154,98365,52380,1613531878,0.012416602112352848,0.006390021648257971,0.014011683873832226,0.000497609144076705,0.0006929636001586914,0.009267478249967098,0.0009860184509307146,9.768492698669434,0.0009181074565276504,0.009135546162724495,0.028174005448818207,0.009459184482693672,0.6204273104667664,2.764496326446533,0.00223819212988019,10.787938117980957,0.009686745703220367
155,98742,52580,1613532255,0.014088578522205353,0.008676515892148018,0.01658916473388672,0.0005451511824503541,0.0007938679191283882,0.008589102886617184,0.0010964450193569064,10.085905075073242,0.0008121657883748412,0.00818090420216322,0.021297670900821686,0.008484380319714546,0.6130202412605286,2.4615588188171387,0.002189312595874071,10.115838050842285,0.009800240397453308
156,98780,52600,1613532293,0.011486940085887909,0.006562241353094578,0.013271321542561054,0.0005399765213951468,0.0007928432896733284,0.008440937846899033,0.0010967720299959183,10.130958557128906,0.0008092200732789934,0.008283589035272598,0.022083906456828117,0.008588981814682484,0.6076698303222656,2.889627695083618,0.0021489644423127174,10.179740905761719,0.009818106889724731
157,100544,53540,1613534057,0.012057650834321976,0.006551268510520458,0.013772806152701378,0.0004885788075625896,0.0006664281245321035,0.008701440878212452,0.0009553811396472156,9.631765365600586,0.00089424749603495,0.009202966466546059,0.028496697545051575,0.009516376070678234,0.5788007974624634,2.882420778274536,0.002196007873862982,10.446998596191406,0.00977868027985096
158,100731,53640,1613534244,0.016964614391326904,0.009107233956456184,0.019319459795951843,0.0004913026932626963,0.0006937871803529561,0.008892446756362915,0.0009830626659095287,9.642512321472168,0.0009131423430517316,0.009460154920816422,0.028592588379979134,0.009776480495929718,0.6412436366081238,3.230602264404297,0.002273913938552141,10.544189453125,0.010268917307257652
159,101595,54100,1613535108,0.01219826377928257,0.006186693906784058,0.013718517497181892,0.0004981968668289483,0.0007301306468434632,0.009413051418960094,0.0010367787908762693,10.221602439880371,0.000790871272329241,0.009404446929693222,0.029638901352882385,0.009712658822536469,0.6541905403137207,3.3855555057525635,0.0021577978041023016,10.273723602294922,0.009906277991831303
160,101745,54180,1613535258,0.023679645732045174,0.008119422942399979,0.02508983574807644,0.0005366489058360457,0.0006566530792042613,0.008268594741821289,0.0009441834990866482,9.584345817565918,0.0008164324099197984,0.009331740438938141,0.029675409197807312,0.009643282741308212,0.5674805641174316,3.1442253589630127,0.0021239272318780422,10.384754180908203,0.009758330881595612
161,101783,54200,1613535296,0.02159428969025612,0.007992084138095379,0.02313167229294777,0.0005139943095855415,0.0006459487485699356,0.008342991583049297,0.0009335626964457333,9.587130546569824,0.0008260052418336272,0.009515447542071342,0.03119872510433197,0.009827377274632454,0.649431049823761,2.753690004348755,0.002191460458561778,10.397679328918457,0.009611675515770912
162,102460,54560,1613535973,0.01488569937646389,0.006373402662575245,0.01628183014690876,0.0004991753376089036,0.0006880438304506242,0.00966791994869709,0.0009705624543130398,9.41728401184082,0.000887007568962872,0.008810140192508698,0.027072610333561897,0.009126191027462482,0.6174852848052979,3.1855387687683105,0.0021672435104846954,10.535037994384766,0.009365547448396683
163,102685,54680,1613536198,0.014969070442020893,0.007141196168959141,0.016649279743433,0.0004759357252623886,0.0006173910805955529,0.008697399869561195,0.0009027539053931832,9.51208782196045,0.00089199811918661,0.008858013898134232,0.027473945170640945,0.0091745276004076,0.6392015218734741,2.991806983947754,0.0021782834082841873,10.550495147705078,0.009332433342933655
164,103442,55080,1613536955,0.014703245833516121,0.008951819501817226,0.017284635454416275,0.0005488397437147796,0.0007889997214078903,0.008265645243227482,0.0010919468477368355,10.098241806030273,0.0008120423881337047,0.008432639762759209,0.022324588149785995,0.008733676746487617,0.558398962020874,3.4249720573425293,0.0022107744589447975,10.034542083740234,0.010023855604231358
165,104793,55800,1613538306,0.011843129061162472,0.005787744652479887,0.013222075998783112,0.0005030619213357568,0.0006694073672406375,0.009668386541306973,0.0009556133300065994,9.540194511413574,0.0008863371331244707,0.009310286492109299,0.029776163399219513,0.009629993699491024,0.5978425741195679,2.84548020362854,0.0022100000642240047,10.656940460205078,0.009588610380887985
166,107539,57260,1613541052,0.009581612423062325,0.004358555190265179,0.010558320209383965,0.00048477877862751484,0.0006556629668921232,0.00852607935667038,0.0009458470158278942,9.67280101776123,0.0008955041412264109,0.00910895224660635,0.027958335354924202,0.009425470605492592,0.5954076051712036,2.7794861793518066,0.0021335510537028313,10.550630569458008,0.009801222011446953
167,109122,58100,1613542635,0.020194819197058678,0.009350119158625603,0.022345922887325287,0.0005484206485562027,0.0006517251604236662,0.008325276896357536,0.0009390526684001088,9.577581405639648,0.0008645949419587851,0.009963661432266235,0.032265257090330124,0.010286545380949974,0.7051517367362976,2.848414421081543,0.0024124716874212027,10.762772560119629,0.01008098665624857
168,109160,58120,1613542673,0.019081687554717064,0.007750374265015125,0.020671773701906204,0.0005424811970442533,0.0006416233372874558,0.008359692059457302,0.0009270202135667205,9.513223648071289,0.0008521316340193152,0.010442336089909077,0.03362501785159111,0.01077026966959238,0.6827178001403809,3.3932461738586426,0.0024685868993401527,10.931123733520508,0.010688523761928082
169,109726,58420,1613543239,0.016103513538837433,0.00753616401925683,0.017855573445558548,0.0004803164047189057,0.0006210952997207642,0.008426428772509098,0.0009043319150805473,9.441216468811035,0.0008878314401954412,0.008885842747986317,0.027777403593063354,0.009198516607284546,0.6810823082923889,2.662055253982544,0.00219418085180223,10.422475814819336,0.009280316531658173
170,109914,58520,1613543427,0.01187397725880146,0.006730236113071442,0.013685246929526329,0.0004994285991415381,0.0006697053322568536,0.008839322254061699,0.0009623232181183994,9.753927230834961,0.0008881415706127882,0.009362705051898956,0.029292669147253036,0.00967926811426878,0.6405341029167175,2.6393966674804688,0.0021616187877953053,10.552095413208008,0.009920469485223293
171,110254,58700,1613543767,0.01328094769269228,0.007656960282474756,0.01536252535879612,0.0005167553899809718,0.0006623959634453058,0.008931596763432026,0.0009528191876597703,9.68077564239502,0.0008819865761324763,0.008980007842183113,0.028063440695405006,0.009302577003836632,0.6620398759841919,2.5494465827941895,0.0021715364418923855,10.752335548400879,0.009427333250641823
172,110745,58960,1613544258,0.013024303130805492,0.007033505477011204,0.014857669360935688,0.000531944097019732,0.0007923317025415599,0.008395751938223839,0.0010995494667440653,10.240591049194336,0.0007656962843611836,0.008324434980750084,0.02275444008409977,0.00862538069486618,0.5984193682670593,2.5394067764282227,0.0021140421740710735,10.031557083129883,0.00972482468932867
173,111503,59360,1613545016,0.023365292698144913,0.009706581011414528,0.025391628965735435,0.0005477200029417872,0.000647950277198106,0.008208629675209522,0.0009330037864856422,9.501784324645996,0.0008569713681936264,0.00999277550727129,0.031249944120645523,0.010315824300050735,0.6002583503723145,3.7028284072875977,0.002357790945097804,10.768259048461914,0.010542036034166813
174,112936,60120,1613546449,0.014645935967564583,0.008032404817640781,0.016752589493989944,0.0005389574216678739,0.0007587839500047266,0.007995950058102608,0.0010589880403131247,10.006803512573242,0.0007624258287250996,0.007787570357322693,0.020485984161496162,0.008084001019597054,0.5701436996459961,2.538226366043091,0.0021079438738524914,9.881019592285156,0.00923439022153616
175,113428,60380,1613546941,0.020199239253997803,0.006288590840995312,0.021189313381910324,0.0005382396630011499,0.0006268034921959043,0.00829356350004673,0.0009175511077046394,9.6915864944458,0.0008122870931401849,0.009283536113798618,0.030215570703148842,0.009602440521121025,0.656358003616333,2.937899112701416,0.0022089662961661816,10.630127906799316,0.009380761533975601
176,113580,60460,1613547093,0.026930376887321472,0.010219958610832691,0.028893843293190002,0.0005787094123661518,0.0006490667583420873,0.0078935157507658,0.0009316246141679585,9.418600082397461,0.0008599288994446397,0.009512700140476227,0.030855776742100716,0.009832680225372314,0.6421306133270264,2.725924253463745,0.0021807639859616756,10.666040420532227,0.009730275720357895
177,114633,61020,1613548146,0.012415978126227856,0.006799561437219381,0.014204256236553192,0.0005162355373613536,0.0006722090765833855,0.008907505311071873,0.0009657411719672382,9.784405708312988,0.0008723080391064286,0.009053811430931091,0.027037451043725014,0.00937575101852417,0.5557799339294434,3.1042158603668213,0.0021355762146413326,10.73130989074707,0.009977499023079872
178,115201,61320,1613548714,0.013686363585293293,0.007557240314781666,0.015685107558965683,0.0005497735692188144,0.0007680222624912858,0.008123522624373436,0.0010722726583480835,10.141683578491211,0.0007490712450817227,0.00800834409892559,0.020803233608603477,0.008308677934110165,0.6020345687866211,2.709183692932129,0.002081844490021467,10.011117935180664,0.009669880382716656
179,115314,61380,1613548827,0.013334885239601135,0.007040022872388363,0.015117508359253407,0.0005571962101384997,0.0007426179945468903,0.007898174226284027,0.0010453774593770504,10.091985702514648,0.0007484601810574532,0.007914440706372261,0.02116435579955578,0.008214680477976799,0.5760602355003357,2.764307975769043,0.002018906641751528,10.007963180541992,0.009393338114023209
180,116759,62140,1613550272,0.017349835485219955,0.005939297378063202,0.018406815826892853,0.0005151631776243448,0.0006104839267209172,0.008467745035886765,0.0008970851195044816,9.553376197814941,0.0008641364402137697,0.008917358703911304,0.02696143090724945,0.009234488010406494,0.5829861164093018,3.228079319000244,0.0021768396254628897,10.570959091186523,0.009643186815083027
181,117820,62700,1613551333,0.01178385503590107,0.006407806184142828,0.013455325737595558,0.0005411136662587523,0.000740424613468349,0.008260493166744709,0.0010504995007067919,10.335831642150879,0.0007565825944766402,0.00816094409674406,0.02139529399573803,0.008467298001050949,0.6209002733230591,2.918487310409546,0.0021601186599582434,10.211782455444336,0.009750318713486195
182,118358,62980,1613551871,0.013031350448727608,0.005778809078037739,0.014302024617791176,0.0005229302332736552,0.0006722289836034179,0.008685672655701637,0.0009692509775049984,9.900732040405273,0.0008180877193808556,0.009968520142138004,0.031345583498477936,0.010292649269104004,0.6900992393493652,3.5334014892578125,0.0023714518174529076,10.80428409576416,0.010439900681376457
183,120206,63960,1613553719,0.011729245074093342,0.005856744013726711,0.013154856860637665,0.0005316199967637658,0.0007490968564525247,0.009065748192369938,0.0010666816961020231,10.586162567138672,0.0007488946430385113,0.009084434248507023,0.02719428762793541,0.00939841940999031,0.6355146169662476,2.701076030731201,0.0022404519841074944,10.4661865234375,0.009891798719763756
184,120357,64040,1613553870,0.019660579040646553,0.00942396093159914,0.021901581436395645,0.0005658489535562694,0.0006525640492327511,0.008214375004172325,0.0009425717289559543,9.666925430297852,0.0007865829975344241,0.00919001828879118,0.030426587909460068,0.009513569995760918,0.6118156909942627,2.923490047454834,0.0020551406778395176,10.785045623779297,0.009246040135622025
185,121043,64400,1613554556,0.013769338838756084,0.00596002209931612,0.015053028240799904,0.0005574389942921698,0.0006937124417163432,0.009637790732085705,0.000977558782324195,9.461542129516602,0.0008638246799819171,0.008853166364133358,0.028120126575231552,0.009173672646284103,0.5842792391777039,2.7257370948791504,0.002143364865332842,10.683558464050293,0.009140647947788239
186,121306,64540,1613554819,0.016373278573155403,0.0066751400008797646,0.017766427248716354,0.0005055869114585221,0.000609665410593152,0.008521130308508873,0.000896361016202718,9.5565185546875,0.0008549696649424732,0.008842173963785172,0.02775481902062893,0.009166328236460686,0.6613827347755432,2.9092226028442383,0.002279876498505473,10.805154800415039,0.009100256487727165
187,122190,65000,1613555703,0.011938879266381264,0.0063120522536337376,0.013554652221500874,0.0005501225823536515,0.0007542718667536974,0.008109280839562416,0.0010623035486787558,10.267721176147461,0.0007674349471926689,0.008032446727156639,0.020862579345703125,0.008335785940289497,0.6262429356575012,2.8858394622802734,0.002126414328813553,10.111310958862305,0.00966176763176918
188,122948,65400,1613556461,0.019644085317850113,0.008419854566454887,0.021421050652861595,0.0005817083874717355,0.0006063697510398924,0.007728686090558767,0.0008916099322959781,9.508003234863281,0.0008169121574610472,0.009234837256371975,0.03003530576825142,0.009556809440255165,0.6677265167236328,2.120760440826416,0.002164555713534355,10.732403755187988,0.009371629916131496
189,125870,66940,1613559383,0.014889719896018505,0.00467454781755805,0.01567857339978218,0.0005301058990880847,0.0006393958465196192,0.009150512516498566,0.0009275529300794005,9.60523796081543,0.0008665531640872359,0.008630740456283092,0.027538159862160683,0.008955040015280247,0.6067677736282349,2.8633322715759277,0.002014214638620615,10.809967041015625,0.008944792672991753
190,126060,67040,1613559573,0.016128260642290115,0.006353440694510937,0.017381010577082634,0.0005075006629340351,0.0005860222154296935,0.008302365429699421,0.0008712867274880409,9.508820533752441,0.0008271546685136855,0.008403363637626171,0.02623416855931282,0.008726152591407299,0.5689349174499512,2.5625784397125244,0.002135500544682145,10.759644508361816,0.008727625012397766
191,126097,67060,1613559610,0.017164217308163643,0.009168567135930061,0.019541651010513306,0.0005126987816765904,0.0005881490651518106,0.008213136345148087,0.0008742948994040489,9.538195610046387,0.0008507398888468742,0.00875154510140419,0.027797266840934753,0.009071927517652512,0.7017229795455933,2.860048294067383,0.0021889014169573784,10.679421424865723,0.008965615183115005
192,126365,67200,1613559878,0.013600662350654602,0.007219283375889063,0.015456238761544228,0.0005410558660514653,0.0006510576931759715,0.008635354228317738,0.0009468143689446151,9.858555793762207,0.0008581550209783018,0.009110448881983757,0.028847942128777504,0.009435677900910378,0.5702724456787109,3.0872385501861572,0.00209570350125432,10.840974807739258,0.009546028450131416
193,127019,67540,1613560532,0.013182300142943859,0.006994548253715038,0.015002739615738392,0.0005598657880909741,0.0007213639328256249,0.007955675944685936,0.0010276749962940812,10.210372924804688,0.0007371167885139585,0.007656685542315245,0.01947435364127159,0.007959360256791115,0.6276613473892212,3.61232852935791,0.001993612851947546,10.089128494262695,0.009380536153912544
194,127398,67740,1613560911,0.0179428867995739,0.008278475143015385,0.019832758232951164,0.0005601827288046479,0.0006458284333348274,0.008293910883367062,0.0009412068175151944,9.845942497253418,0.0007639009854756296,0.009224086999893188,0.02931186556816101,0.00954541563987732,0.6994458436965942,3.1118013858795166,0.0021783211268484592,10.710976600646973,0.009573925286531448
195,127969,68040,1613561482,0.04497244209051132,0.02304171398282051,0.05062808841466904,0.0007087675621733069,0.0010419718455523252,0.012617508880794048,0.0013270077761262655,9.501193046569824,0.0009526970679871738,0.008678160607814789,0.028094518929719925,0.008978315629065037,0.5511146783828735,2.85435152053833,0.001992950215935707,10.005162239074707,0.008891250938177109
196,128006,68060,1613561519,0.05157192423939705,0.023642126470804214,0.056839097291231155,0.0007087014964781702,0.0012159948237240314,0.013212455436587334,0.0014792024157941341,8.773590087890625,0.000995570095255971,0.008621633052825928,0.027433644980192184,0.00892046932131052,0.5486310124397278,2.59299373626709,0.002005017362535,9.961225509643555,0.008967576548457146
197,129190,68680,1613562703,0.012071915902197361,0.005443412344902754,0.013291148468852043,0.0005771386786364019,0.0007316966657526791,0.007983610965311527,0.0010389025555923581,10.240198135375977,0.0007415834115818143,0.00796789675951004,0.020506739616394043,0.008276679553091526,0.5924650430679321,3.0888023376464844,0.0021366719156503677,10.292730331420898,0.009619507938623428
198,131172,69720,1613564685,0.01950971409678459,0.009757338091731071,0.021869227290153503,0.0005659372545778751,0.0006521986797451973,0.008375503122806549,0.0009453598177060485,9.772035598754883,0.0008493004133924842,0.00908572506159544,0.027855683118104935,0.009413383901119232,0.6121203899383545,2.938671588897705,0.0021251521538943052,10.921966552734375,0.009789643809199333
199,135745,72120,1613569258,0.013231882825493813,0.0056606014259159565,0.014451386407017708,0.000546101073268801,0.0006354210781864822,0.008454041555523872,0.0009319944074377418,9.885782241821289,0.0008270639809779823,0.008981434628367424,0.028519511222839355,0.00930871069431305,0.6048852205276489,2.767728328704834,0.0020827483385801315,10.90921688079834,0.009367425926029682
200,137038,72800,1613570551,0.023939549922943115,0.010274359956383705,0.026127297431230545,0.0006177638424560428,0.0006085022469051182,0.00752693135291338,0.0008897461229935288,9.374800682067871,0.0007995237247087061,0.009099997580051422,0.030019521713256836,0.009423191659152508,0.572638988494873,3.356389045715332,0.0019919858314096928,10.773099899291992,0.009234834462404251
201,137075,72820,1613570588,0.02260257489979267,0.009123465977609158,0.024487119168043137,0.0006132983253337443,0.0006026768242008984,0.007520898245275021,0.0008849168079905212,9.408001899719238,0.0008029532036744058,0.009404406882822514,0.031456612050533295,0.009728709235787392,0.6678088307380676,2.6046030521392822,0.0020952082704752684,10.810098648071289,0.009362870827317238
202,137500,73040,1613571013,0.020130693912506104,0.008247223682701588,0.02180132456123829,0.0006152185378596187,0.0007542368839494884,0.010204309597611427,0.0010373633122071624,9.437546730041504,0.0008635999402031302,0.008329929783940315,0.02565075270831585,0.008648840710520744,0.5243521928787231,3.281548023223877,0.0019296262180432677,10.63038158416748,0.008956624194979668
203,137538,73060,1613571051,0.013241576962172985,0.005384576041251421,0.014393339864909649,0.0005709953256882727,0.0006626271642744541,0.009479355067014694,0.0009494150872342288,9.55959701538086,0.0008306615636684,0.008507052436470985,0.02684163674712181,0.008830061182379723,0.484744131565094,2.79603910446167,0.001955474028363824,10.766956329345703,0.008947106078267097
204,138072,73340,1613571585,0.011514019221067429,0.0046477289870381355,0.01246327068656683,0.0005617282586172223,0.0006187554681673646,0.008339245803654194,0.0009146559168584645,9.863351821899414,0.0008258207235485315,0.008912073448300362,0.02708762139081955,0.00923604890704155,0.5539529919624329,3.2313318252563477,0.0020616198889911175,10.799200057983398,0.00970401056110859
205,138722,73680,1613572235,0.012359065935015678,0.006654483266174793,0.014081384055316448,0.0005753941950388253,0.0007306276820600033,0.008011691272258759,0.0010420007165521383,10.37910270690918,0.0007328718202188611,0.008210934698581696,0.022336779162287712,0.008516784757375717,0.5850538015365601,3.0058658123016357,0.002055032178759575,10.195036888122559,0.009658221155405045
206,140320,74520,1613573833,0.015738364309072495,0.005776906851679087,0.016854139044880867,0.0005028062732890248,0.0005806333501823246,0.008193154819309711,0.0008693358977325261,9.623418807983398,0.0008110583294183016,0.008425772190093994,0.026520272716879845,0.008754037320613861,0.5401545763015747,2.6367831230163574,0.0020312112756073475,10.942214965820312,0.00878883060067892
207,140472,74600,1613573985,0.012293503619730473,0.006531682796776295,0.013985073193907738,0.0005136473337188363,0.000627655244898051,0.008355608209967613,0.0009253602474927902,9.923498153686523,0.0008337833569385111,0.00878196582198143,0.026471644639968872,0.009109437465667725,0.5413690209388733,2.7736947536468506,0.002060933969914913,10.915716171264648,0.009606437757611275
208,141156,74960,1613574669,0.013072362169623375,0.006884593516588211,0.014831026084721088,0.0005680731846950948,0.0006979354075156152,0.007655897177755833,0.0010055768070742488,10.254720687866211,0.0007141955429688096,0.007439443375915289,0.019920416176319122,0.007743002846837044,0.6275843977928162,2.692732095718384,0.0019626584835350513,10.118643760681152,0.00875590369105339
209,141465,75120,1613574978,0.013512022793293,0.006310929544270039,0.014951002784073353,0.0005387753481045365,0.0006676244083791971,0.008830616250634193,0.0009795647347345948,10.398008346557617,0.0007567895227111876,0.008706278167665005,0.02637140266597271,0.009025393053889275,0.6329071521759033,2.9755163192749023,0.0020226570777595043,10.637134552001953,0.009501524269580841
210,142002,75400,1613575515,0.016953710466623306,0.007562187500298023,0.018651841208338737,0.0005905666621401906,0.0006002476438879967,0.00796223059296608,0.0008943071588873863,9.801983833312988,0.0008008754812180996,0.00957564264535904,0.03091111220419407,0.009908441454172134,0.6269447803497314,2.6283633708953857,0.002240614965558052,11.093311309814453,0.00979884434491396
