,_runtime,_step,_timestamp,actor_grad_norm,beta,convergence_plot,encoder_grad_norm,planner_grad_norm,train_act_with_enc_loss,train_act_with_plan_loss,train_loss,train_reg_loss,valid_act_with_enc_loss,valid_act_with_plan_loss,valid_gripper_loss,valid_loss,valid_max_position_loss,valid_max_rotation_loss,valid_position_loss,valid_reg_loss,valid_rotation_loss,z_enc,z_plan
121,7314,3720,1612326359,0.03455933928489685,2.999999742314685e-05,,0.010146111249923706,0.0003261249221395701,0.0031045801006257534,0.010186647064983845,0.0032689946237951517,5.480503559112549,0.0030106063932180405,0.008426147513091564,0.03238968923687935,0.008574838750064373,0.5870150923728943,3.4202311038970947,0.0017247396754100919,4.95640754699707,0.007139705587178469,,
122,7351,3740,1612326396,0.016246037557721138,2.999999742314685e-05,,0.0052217100746929646,0.00035676086554303765,0.0019417305011302233,0.008564279414713383,0.002089577028527856,4.928207874298096,0.002680677454918623,0.007588603068143129,0.031292323023080826,0.007733240257948637,0.5836381912231445,3.7619214057922363,0.001433054101653397,4.821193695068359,0.0058429124765098095,,
123,7390,3760,1612326435,0.019639678299427032,2.999999742314685e-05,,0.005308565218001604,0.00028893924900330603,0.001687489333562553,0.00811231229454279,0.0018340956885367632,4.886870861053467,0.0026008738204836845,0.007598823867738247,0.0307178758084774,0.007750340271741152,0.5773065090179443,3.6841297149658203,0.0013722925214096904,5.050596237182617,0.00611900445073843,,
124,7428,3780,1612326473,0.018362103030085564,2.999999742314685e-05,,0.006550922524183989,0.00034487684024497867,0.002052371622994542,0.00810380931943655,0.0022010153625160456,4.954794406890869,0.002144152531400323,0.007260083686560392,0.027906600385904312,0.007406913675367832,0.5870442986488342,3.49664306640625,0.0014722953783348203,4.8944010734558105,0.006165697239339352,,
125,7502,3820,1612326547,0.019743578508496284,2.999999742314685e-05,,0.007277761586010456,0.00020497888908721507,0.0022648798767477274,0.007389083970338106,0.002422496909275651,5.253906726837158,0.00292904837988317,0.007566485553979874,0.02885429561138153,0.0077131022699177265,0.5839874744415283,4.167919158935547,0.0014519975520670414,4.887230396270752,0.006585035938769579,,
126,7540,3840,1612326585,0.032789405435323715,2.999999742314685e-05,,0.007172547280788422,0.00017717803712002933,0.0019053452415391803,0.008176262490451336,0.0020564792212098837,5.037799835205078,0.002979241544380784,0.008287147618830204,0.034074801951646805,0.008440762758255005,0.527799129486084,3.588754177093506,0.001482172985561192,5.120534896850586,0.006496235262602568,,
127,7654,3900,1612326699,0.016421636566519737,2.999999742314685e-05,,0.004791738465428352,0.00031632216996513307,0.0017482750117778778,0.008004602044820786,0.0018954072147607803,4.904404163360596,0.0027256908360868692,0.007445250637829304,0.030715908855199814,0.007593460381031036,0.5800715088844299,4.051303863525391,0.0014036874053999782,4.940305233001709,0.005729929078370333,,
128,7693,3920,1612326738,0.019834591075778008,2.999999742314685e-05,,0.006058554630726576,0.00026379930204711854,0.0017501694383099675,0.00812807958573103,0.0018981555476784706,4.932872295379639,0.002568438882008195,0.0075217969715595245,0.030607787892222404,0.0076700784265995026,0.4891069233417511,4.016576766967773,0.0013413812266662717,4.942718505859375,0.006006881594657898,,
129,7733,3940,1612326778,0.01692204736173153,2.999999742314685e-05,,0.006286558695137501,0.0002919326943811029,0.002127949381247163,0.00778014212846756,0.0022723141591995955,4.8121466636657715,0.002190074184909463,0.006958384532481432,0.026578275486826897,0.007101900409907103,0.5630984902381897,3.293588161468506,0.0013890983536839485,4.783838272094727,0.0059877075254917145,,
130,7810,3980,1612326855,0.023635048419237137,2.999999742314685e-05,,0.006938763428479433,0.00020146426686551422,0.0022509878035634756,0.00762306060642004,0.0024107920471578836,5.326789379119873,0.0029234683606773615,0.007719830609858036,0.030347023159265518,0.007861063815653324,0.5399407744407654,3.7392654418945312,0.001398811349645257,4.7077412605285645,0.006498455069959164,,
131,7856,4000,1612326901,0.031349364668130875,2.999999742314685e-05,"{'path': 'media/plotly/convergence_plot_4000_a4bc1548.plotly.json', 'sha256': 'a4bc1548aff8cd6b6c7e526661abe9eb0d566fa816d317f8fc868b5ed4fadf3b', 'size': 48756, '_type': 'plotly-file'}",0.006257958244532347,0.0001772323012119159,0.001851685461588204,0.00823143869638443,0.0020033102482557297,5.054157733917236,0.0029747451189905405,0.008295749314129353,0.03398551419377327,0.008452776819467545,0.5606992244720459,3.2290804386138916,0.0014121315907686949,5.23423957824707,0.006616109050810337,"{'_type': 'plotly-file', 'path': 'media/plotly/z_enc_4000_213b30c4.plotly.json', 'sha256': '213b30c425701d20de159c694f35093489edd37857770a8039bb7861d32da24f', 'size': 75735}","{'_type': 'plotly-file', 'path': 'media/plotly/z_plan_4000_af8aca24.plotly.json', 'sha256': 'af8aca24b0650260aecbe076cd0dc490c27fda9300a3de49afb98cffe96987dc', 'size': 76049}"
132,7886,4020,1612326931,0.026102516800165176,2.999999742314685e-05,,0.00629465002566576,0.0002119138662237674,0.0026606344617903233,0.009922361932694912,0.0028241020627319813,5.448925495147705,0.0029126929584890604,0.008063153363764286,0.03226524963974953,0.008222819305956364,0.5979213118553162,3.273599624633789,0.0014790231361985207,5.322197437286377,0.006579916924238205,,
133,7922,4040,1612326967,0.026685472577810287,2.999999742314685e-05,,0.009427675046026707,0.0004701297148130834,0.002424240345135331,0.009033343754708767,0.002580927452072501,5.222898006439209,0.002750527346506715,0.00766657292842865,0.03070269711315632,0.007808898575603962,0.6228147149085999,3.9330334663391113,0.0014755034353584051,4.744228839874268,0.006178931333124638,,
134,7993,4080,1612327038,0.019494516775012016,2.999999742314685e-05,,0.004752789158374071,0.00021291036682669073,0.0017533262725919485,0.008144517429172993,0.0019022051710635424,4.962653636932373,0.0025070011615753174,0.007432643324136734,0.029582517221570015,0.007581307552754879,0.5494590401649475,3.489574909210205,0.0013664686121046543,4.9554595947265625,0.006115525495260954,,
135,8106,4140,1612327151,0.02742302417755127,2.999999742314685e-05,,0.00771224545314908,0.0001735150726744905,0.002015894977375865,0.007766894530504942,0.0021718780044466257,5.199441432952881,0.0029418503399938345,0.007980427704751492,0.032347675412893295,0.008125490508973598,0.5892086625099182,3.7766222953796387,0.0013994675828143954,4.835464000701904,0.006438969634473324,,
136,8144,4160,1612327189,0.029064729809761047,2.999999742314685e-05,,0.006398592609912157,0.00019896638696081936,0.0018752564210444689,0.008476571179926395,0.002032364485785365,5.236927509307861,0.0029819076880812645,0.008372976444661617,0.03356422111392021,0.008524592965841293,0.5619354844093323,3.2636475563049316,0.0014630957739427686,5.053915023803711,0.006885773967951536,,
137,8180,4180,1612327225,0.033964578062295914,2.999999742314685e-05,,0.009721008129417896,0.0002740896015893668,0.0030169235542416573,0.010073799639940262,0.003182646119967103,5.524082660675049,0.002964666113257408,0.00808120146393776,0.03153591975569725,0.008244299329817295,0.5892877578735352,3.7165279388427734,0.0017206344055011868,5.436649322509766,0.006623529363423586,,
138,8294,4240,1612327339,0.018768712878227234,2.999999742314685e-05,,0.0056434692814946175,0.00030975809204392135,0.001955976476892829,0.008039641194045544,0.0021062225569039583,5.008218765258789,0.0021954721305519342,0.007290451787412167,0.027948854491114616,0.0074392626993358135,0.5769414901733398,3.239961624145508,0.0014679038431495428,4.96036958694458,0.00622686417773366,,
139,8332,4260,1612327377,0.015029428526759148,2.999999742314685e-05,,0.006375741213560104,0.00023298535961657763,0.002066481625661254,0.007320586126297712,0.002213503932580352,4.900731563568115,0.0019145766273140907,0.006523333955556154,0.023299051448702812,0.006668261718004942,0.5670766830444336,3.4276046752929688,0.0013273227959871292,4.8309006690979,0.006127438973635435,,
140,8409,4300,1612327454,0.028136420994997025,2.999999742314685e-05,,0.006994104944169521,0.00015862657164689153,0.0018584009958431125,0.007848515175282955,0.002011156640946865,5.091847896575928,0.003143835347145796,0.008166997693479061,0.03287295624613762,0.00832477305084467,0.5782070159912109,3.3136751651763916,0.0014560037525370717,5.2592244148254395,0.006642668973654509,,
141,8445,4320,1612327490,0.026365041732788086,2.999999742314685e-05,,0.006302389781922102,0.00016173585026990622,0.001870812033303082,0.008696324191987514,0.002030382165685296,5.319007396697998,0.002741755684837699,0.008142620325088501,0.032021764665842056,0.008291926234960556,0.6179783344268799,3.372875213623047,0.001508571207523346,4.976848602294922,0.006816953886300325,,
142,8520,4360,1612327565,0.015039696358144283,2.999999742314685e-05,,0.004601867403835058,0.0002967471082229167,0.0016960583161562681,0.008002061396837234,0.001843719044700265,4.922027111053467,0.0026340624317526817,0.007252591662108898,0.029958639293909073,0.007402232848107815,0.5197250843048096,3.808540105819702,0.0013214770006015897,4.988021373748779,0.0056150215677917,,
143,8556,4380,1612327601,0.01890571415424347,2.999999742314685e-05,,0.0054373410530388355,0.000254719314398244,0.0016598254442214966,0.008016264997422695,0.0018111781682819128,5.0450873374938965,0.002592973643913865,0.007483945228159428,0.029923783615231514,0.007637553382664919,0.527223527431488,3.404979705810547,0.001320943352766335,5.12025785446167,0.006167002487927675,,
144,8594,4400,1612327639,0.01446763426065445,2.999999742314685e-05,,0.0055851382203400135,0.00022990934667177498,0.0020248100627213717,0.007851247675716877,0.0021758077200502157,5.033241271972656,0.0020580922719091177,0.007044515572488308,0.02669374831020832,0.007192923687398434,0.5651296973228455,3.0142836570739746,0.0014485529391095042,4.946951389312744,0.006090730894356966,,
145,8630,4420,1612327675,0.014903539791703224,2.999999742314685e-05,,0.005596269387751818,0.00017767935059964657,0.0020196372643113136,0.007078650873154402,0.002168647712096572,4.967015743255615,0.0018054918618872762,0.006370629649609327,0.021853715181350708,0.0065174889750778675,0.6048761010169983,3.8895986080169678,0.0013075899332761765,4.895317554473877,0.006272642873227596,,
146,8667,4440,1612327712,0.019849328324198723,2.999999742314685e-05,,0.006846297066658735,0.00019384607730899006,0.002187734702602029,0.007356349378824234,0.0023520858958363533,5.478375434875488,0.0029476822819560766,0.007528479676693678,0.029014676809310913,0.0076759313233196735,0.5168184638023376,3.5655996799468994,0.0013403785414993763,4.915077209472656,0.006554513704031706,,
147,8707,4460,1612327752,0.031902555376291275,2.999999742314685e-05,,0.006960220169275999,0.00020733744895551354,0.0017990327905863523,0.007963314652442932,0.0019526135874912143,5.119359493255615,0.0030481182038784027,0.008258947171270847,0.03334829583764076,0.008416085503995419,0.5700597763061523,3.4994750022888184,0.0014292133273556828,5.237926959991455,0.00672556459903717,,
148,8743,4480,1612327788,0.019189869984984398,2.999999742314685e-05,,0.005105588119477034,0.00019702556892298162,0.0020544910803437233,0.009289301931858063,0.0022170543670654297,5.4187846183776855,0.0029004020616412163,0.00809545163065195,0.03133233264088631,0.008254706859588623,0.6065683960914612,3.643097400665283,0.0015997178852558136,5.308486461639404,0.006845560390502214,,
149,8781,4500,1612327826,0.03272002935409546,2.999999742314685e-05,,0.00955358799546957,0.0003036386042367667,0.0027824011631309986,0.009519383311271667,0.0029435171745717525,5.370528697967529,0.0026444713585078716,0.007563143037259579,0.03050774522125721,0.007710547186434269,0.5894823670387268,3.7036471366882324,0.0013772976817563176,4.913537502288818,0.006100784987211227,,
150,8818,4520,1612327863,0.016110317781567574,2.999999742314685e-05,,0.004362587351351976,0.00023846045951358974,0.001594952424056828,0.007836581207811832,0.001745973015204072,5.034019947052002,0.002550695324316621,0.007261276710778475,0.029221387580037117,0.007412440609186888,0.5888394713401794,3.5025577545166016,0.0013092495501041412,5.038785934448242,0.005893265828490257,,
151,8892,4560,1612327937,0.01685519702732563,2.999999742314685e-05,,0.0072899674996733665,0.0001951071753865108,0.002149073639884591,0.007642317563295364,0.002298980951309204,4.996913433074951,0.0019249113975092769,0.00676916167140007,0.025051414966583252,0.006916426587849855,0.5927215218544006,3.7095723152160645,0.001349606434814632,4.908825397491455,0.006094633601605892,,
152,8932,4580,1612327977,0.011830739676952362,2.999999742314685e-05,,0.005139098968356848,0.00019251686171628535,0.002055800287052989,0.006902270019054413,0.002209274796769023,5.1158061027526855,0.0020554421935230494,0.006341379601508379,0.020883725956082344,0.0064942920580506325,0.5337960720062256,3.612539052963257,0.0012568659149110317,5.097105503082275,0.006578444503247738,,
153,8973,4600,1612328018,0.025152072310447693,2.999999742314685e-05,,0.007687303703278303,0.00017949051107279956,0.0020542668644338846,0.007534730713814497,0.002217405242845416,5.437938690185547,0.0029947934672236443,0.007740681059658527,0.030265897512435913,0.007889055646955967,0.5760664939880371,3.6283841133117676,0.0013729577185586095,4.945862293243408,0.006599999498575926,,
154,9047,4640,1612328092,0.03062489442527294,2.999999742314685e-05,,0.008505796082317829,0.00022499392798636109,0.002826571697369218,0.010056081227958202,0.0029944421257823706,5.595665454864502,0.002988815074786544,0.008037067949771881,0.031065775081515312,0.00819519255310297,0.5997868180274963,4.112754821777344,0.0015775401843711734,5.270840167999268,0.006820361129939556,,
155,9122,4680,1612328167,0.01617504097521305,2.999999742314685e-05,,0.004520643036812544,0.00019616272766143084,0.001579072093591094,0.007793222554028034,0.0017305293586105108,5.048579692840576,0.0025786273181438446,0.0072873784229159355,0.02850150875747204,0.007440690416842699,0.5454893112182617,3.5127203464508057,0.0013447225792333484,5.110427379608154,0.006158657371997833,,
156,9194,4720,1612328239,0.015931883826851845,2.999999742314685e-05,,0.007093044929206371,0.00022697857639286667,0.002069497713819146,0.007332294713705778,0.0022193172480911016,4.99397611618042,0.0018256604671478271,0.006461522541940212,0.02245768904685974,0.006608609575778246,0.512458860874176,3.806640625,0.0012860362185165286,4.902953624725342,0.006304949522018433,,
157,9233,4740,1612328278,0.012794122099876404,2.999999742314685e-05,,0.00524837477132678,0.00018860300770029426,0.0021574359852820635,0.0069750091060996056,0.0023199173156172037,5.416045188903809,0.0025747918989509344,0.006826791446655989,0.023767098784446716,0.0069871204905211926,0.5222386717796326,3.859649181365967,0.001307678292505443,5.3442769050598145,0.006699136458337307,,
158,9269,4760,1612328314,0.029279010370373726,2.999999742314685e-05,,0.007339082192629576,0.00017437142378184944,0.0018678371561691165,0.0076637123711407185,0.002025269903242588,5.247758865356445,0.0030943648889660835,0.008138008415699005,0.03222757577896118,0.008294985629618168,0.553800642490387,3.3289566040039062,0.0014354076702147722,5.232605457305908,0.006810750812292099,,
159,9309,4780,1612328354,0.025071637704968452,2.999999742314685e-05,,0.006002691108733416,0.00017429572471883148,0.001799755496904254,0.008521984331309795,0.001962968846783042,5.440423011779785,0.0027480029966682196,0.008255675435066223,0.03192022442817688,0.0084083192050457,0.5904573798179626,3.3919565677642822,0.001485331798903644,5.0881123542785645,0.007137835957109928,,
160,9347,4800,1612328392,0.033629242330789566,2.999999742314685e-05,,0.011023338884115219,0.0002975060779135674,0.002955339616164565,0.009961702860891819,0.0031224454287439585,5.570197582244873,0.0027629807591438293,0.007830091752111912,0.030074920505285263,0.007984005846083164,0.5329474806785583,4.238003253936768,0.0014433390460908413,5.130516529083252,0.006801903247833252,,
161,9385,4820,1612328430,0.013715997338294983,2.999999742314685e-05,,0.004293131176382303,0.0002899224346037954,0.0017702525947242975,0.008099141530692577,0.0019228884484618902,5.087856769561768,0.002604864537715912,0.007134473882615566,0.028569461777806282,0.007288544904440641,0.5653401017189026,3.7739620208740234,0.001288594794459641,5.1356892585754395,0.00583535386249423,,
162,9459,4860,1612328504,0.014739490114152431,2.999999742314685e-05,,0.005380105692893267,0.0002345574030186981,0.0019701020792126656,0.007880456745624542,0.0021251868456602097,5.169490814208984,0.0020158470142632723,0.0070447176694869995,0.02627614140510559,0.0071945530362427235,0.5918421149253845,3.9032249450683594,0.0014071882469579577,4.994533061981201,0.0062717716209590435,,
163,9537,4900,1612328582,0.01811097376048565,2.999999742314685e-05,,0.006104905623942614,0.00019564971444197,0.002165156416594982,0.0071412622928619385,0.0023329451214522123,5.592965126037598,0.003005863167345524,0.007487067021429539,0.027396783232688904,0.007648286409676075,0.5461006760597229,3.3554744720458984,0.0014158873818814754,5.373950481414795,0.006921677850186825,,
164,9577,4920,1612328622,0.030055908486247063,2.999999742314685e-05,,0.006176575552672148,0.00020198825222905725,0.0017848910065367818,0.007709964644163847,0.00194046669639647,5.18585729598999,0.003030808875337243,0.008194778114557266,0.032621417194604874,0.008356989361345768,0.6187795996665955,2.9746956825256348,0.0014827038394287229,5.407033920288086,0.006764636375010014,,
165,9613,4940,1612328658,0.018175033852458,2.999999742314685e-05,,0.004386716056615114,0.00017125307931564748,0.001772783580236137,0.008814599364995956,0.001936749555170536,5.465532302856445,0.0025233610067516565,0.007841624319553375,0.029858067631721497,0.007997737266123295,0.563087522983551,3.8623502254486084,0.0014279552269726992,5.203770160675049,0.006916478741914034,,
166,9688,4980,1612328733,0.01362781971693039,2.999999742314685e-05,,0.003937188070267439,0.0002665253996383399,0.001617562840692699,0.007752361707389355,0.0017695884453132749,5.067524433135986,0.0026113679632544518,0.007234490476548672,0.028353124856948853,0.007390148006379604,0.53786301612854,3.503467321395874,0.0013517513871192932,5.188591480255127,0.006077681202441454,,
167,9736,5000,1612328781,0.015404737554490566,2.999999742314685e-05,"{'_type': 'plotly-file', 'path': 'media/plotly/convergence_plot_5000_f11f92b3.plotly.json', 'sha256': 'f11f92b3b1ea708dc9ee111f38dbe6331a4bca5e755830a1ec8cc50f537ed89c', 'size': 48444}",0.004643953870981932,0.00021536811254918575,0.0016189643647521734,0.008114873431622982,0.0017779786139726639,5.300477504730225,0.0025482100900262594,0.007677525281906128,0.02921329252421856,0.007833951152861118,0.5837038159370422,3.0809011459350586,0.0014618714340031147,5.214216709136963,0.006714589428156614,"{'path': 'media/plotly/z_enc_5000_3ecc9646.plotly.json', 'sha256': '3ecc9646f2bf644a59fe5bd998760b0985492b1e8ed53fa45fd531d15183e503', 'size': 76014, '_type': 'plotly-file'}","{'_type': 'plotly-file', 'path': 'media/plotly/z_plan_5000_c238f94d.plotly.json', 'sha256': 'c238f94dd3255f4d9f721fab88760dc77dcdf01019249f06335b7a233e57fd29', 'size': 76280}"
168,9762,5020,1612328807,0.016422608867287636,2.999999742314685e-05,,0.006446178071200848,0.00027768706786446273,0.0020520042162388563,0.007626637350767851,0.0022046519443392754,5.0882568359375,0.001863686484284699,0.006759996991604567,0.024433927610516548,0.006909258663654327,0.571600615978241,3.8120388984680176,0.0013165277196094394,4.975404739379883,0.006312154699116945,,
169,9800,5040,1612328845,0.011315742507576942,2.999999742314685e-05,,0.005373477004468441,0.00020777853205800056,0.00193047896027565,0.006869622506201267,0.002085054060444236,5.152492523193359,0.0017437597271054983,0.006272938568145037,0.02019323594868183,0.006426442880183458,0.4947935938835144,3.445939540863037,0.0012898314744234085,5.116811752319336,0.006615947932004929,,
170,9877,5080,1612328922,0.0298624150454998,2.999999742314685e-05,,0.006449759006500244,0.0001652734208619222,0.0017426961567252874,0.007870948873460293,0.0019014355493709445,5.291313648223877,0.0029218820855021477,0.008164878934621811,0.031840454787015915,0.008328287862241268,0.6120483875274658,3.5362355709075928,0.00146977708209306,5.446986675262451,0.006968121509999037,,
171,9951,5120,1612328996,0.02162748947739601,2.999999742314685e-05,,0.006241090130060911,0.00035504618426784873,0.0021094016265124083,0.008760593831539154,0.002274922328069806,5.51735782623291,0.002693271031603217,0.007298297248780727,0.028695089742541313,0.007452909369021654,0.5335009694099426,3.61765718460083,0.0014744483632966876,5.153782367706299,0.005989879369735718,,
172,9990,5140,1612329035,0.016433818265795708,2.999999742314685e-05,,0.00441751116886735,0.00021914752142038196,0.0015703048557043076,0.007737211883068085,0.0017261289758607745,5.1941351890563965,0.00261296727694571,0.007366999052464962,0.029239309951663017,0.0075223674066364765,0.5593952536582947,3.059440851211548,0.0013772626407444477,5.178988933563232,0.00606596190482378,,
173,10027,5160,1612329072,0.017510803416371346,2.999999742314685e-05,,0.0049584717489778996,0.0001933656312758103,0.0017234303522855043,0.008019509725272655,0.0018808336462825537,5.246761322021484,0.0023444807156920433,0.007347407750785351,0.028550220653414726,0.007499840576201677,0.5841098427772522,3.629610061645508,0.0014357315376400948,5.08111047744751,0.006191479042172432,,
174,10065,5180,1612329110,0.015486850403249264,2.999999742314685e-05,,0.006868705153465271,0.0002085620944853872,0.002101353369653225,0.007345080841332674,0.0022524355445057154,5.036083698272705,0.001854884554632008,0.006443552672863007,0.022778542712330818,0.006589904893189669,0.49002450704574585,3.8853211402893066,0.0012581933988258243,4.878417491912842,0.006183915305882692,,
175,10139,5220,1612329184,0.024716584011912346,2.999999742314685e-05,,0.006718733347952366,0.00016932726430241019,0.0018707646522670984,0.007411115802824497,0.002032187767326832,5.380772590637207,0.0030063523445278406,0.00793056096881628,0.03117579221725464,0.008083164691925049,0.5887389779090881,3.1297740936279297,0.0015074617695063353,5.086826801300049,0.006605248432606459,,
176,10175,5240,1612329220,0.02926209568977356,2.999999742314685e-05,,0.007224477361887693,0.0001529908477095887,0.0018156154546886683,0.008170721121132374,0.0019765368197113276,5.3640360832214355,0.002782076597213745,0.008111465722322464,0.03142349049448967,0.008265051990747452,0.573458194732666,3.8542706966400146,0.0014284971402958035,5.119541168212891,0.007023758254945278,,
177,10212,5260,1612329257,0.03620823845267296,2.999999742314685e-05,,0.010228749364614487,0.00023024831898510456,0.002933504292741418,0.009948714636266232,0.003101583104580641,5.602603435516357,0.002916891360655427,0.007817074656486511,0.029177319258451462,0.007977515459060669,0.6034536957740784,3.5656356811523438,0.001746930181980133,5.348007678985596,0.00676713977009058,,
178,10250,5280,1612329295,0.017012260854244232,2.999999742314685e-05,,0.0053125666454434395,0.00029270650702528656,0.0018690443830564618,0.008397430181503296,0.0020290000829845667,5.331871509552002,0.0026775968726724386,0.007218222599476576,0.028933899477124214,0.007372863590717316,0.5336251854896545,3.353972911834717,0.001358635607175529,5.154715061187744,0.005839248187839985,,
179,10287,5300,1612329332,0.016386715695261955,2.999999742314685e-05,,0.004449145402759314,0.00021352324984036386,0.0015649099368602037,0.007765953429043293,0.0017203436000272632,5.181106090545654,0.002584421308711171,0.007441394496709108,0.02905946597456932,0.007599811535328627,0.5996558666229248,3.493879556655884,0.0014007723657414317,5.280521392822266,0.006275995634496212,,
180,10325,5320,1612329370,0.014550438150763512,2.999999742314685e-05,,0.00518721342086792,0.0002070445189019665,0.0018997250590473413,0.007859241217374802,0.002057173987850547,5.248293399810791,0.001967968652024865,0.006927534472197294,0.025559158995747566,0.007076996844261885,0.5343123078346252,3.7304348945617676,0.0013634255155920982,4.982101917266846,0.006281101144850254,,
181,10363,5340,1612329408,0.015265529975295067,2.999999742314685e-05,,0.006529006641358137,0.00018140944303013384,0.0019761568401008844,0.007023009471595287,0.0021275386679917574,5.046056270599365,0.0017823587404564023,0.006184125319123268,0.020935537293553352,0.006333187222480774,0.533269464969635,3.8535687923431396,0.0011925087310373783,4.9687275886535645,0.0062586041167378426,,
182,10471,5400,1612329516,0.02334190160036087,2.999999742314685e-05,,0.0053916024044156075,0.00014342577196657658,0.001765931723639369,0.00853917095810175,0.0019307275069877505,5.493193626403809,0.002560090273618698,0.0077037811279296875,0.02958327904343605,0.007857413031160831,0.5893797278404236,3.5679547786712646,0.0013799472944810987,5.121093273162842,0.006734445691108704,,
183,10511,5420,1612329556,0.036816682666540146,2.999999742314685e-05,,0.009737671352922916,0.00020636653061956167,0.002998558571562171,0.009852812625467777,0.0031642834655940533,5.524178504943848,0.0027468865737318993,0.007539057172834873,0.028995811939239502,0.007688935846090317,0.5588098168373108,3.682309627532959,0.0013434626162052155,4.995925426483154,0.006582401692867279,,
184,10548,5440,1612329593,0.016459299251437187,2.999999742314685e-05,,0.004587120842188597,0.00024265749379992485,0.0015946569619700313,0.007743376307189465,0.0017480722162872553,5.113844394683838,0.002609135117381811,0.00728305708616972,0.028722448274493217,0.007438830565661192,0.549917995929718,3.207202672958374,0.0013736276887357235,5.192438125610352,0.006046019960194826,,
185,10586,5460,1612329631,0.016419799998402596,2.999999742314685e-05,,0.004929165821522474,0.0001797471340978518,0.0015821752604097128,0.00800917949527502,0.0017410825239494443,5.296922206878662,0.0024571975227445364,0.00753308879211545,0.02861821837723255,0.007691871840506792,0.5891978740692139,3.9351022243499756,0.0014203023165464401,5.292762279510498,0.006617500446736813,,
186,10696,5520,1612329741,0.022533105686306953,2.999999742314685e-05,,0.00806987565010786,0.00018666127289179713,0.002127049257978797,0.007118809036910534,0.002300252439454198,5.773437023162842,0.0029278257861733437,0.007383022923022509,0.027623159810900688,0.007537600584328175,0.5331138968467712,2.931997299194336,0.0014343186048790812,5.152587413787842,0.006585016846656799,,
187,10734,5540,1612329779,0.028502658009529114,2.999999742314685e-05,,0.006292453967034817,0.00013574578042607754,0.0017172449734061956,0.007545348722487688,0.0018743595574051142,5.23716402053833,0.002880364889279008,0.007880604825913906,0.030728382989764214,0.008045289665460587,0.6001182198524475,4.0043110847473145,0.0013864404754713178,5.489536762237549,0.006758839823305607,,
188,10807,5580,1612329852,0.02616332843899727,2.999999742314685e-05,,0.007235984317958355,0.00021951923554297537,0.0022985024843364954,0.00895208865404129,0.0024616364389657974,5.437777519226074,0.002689050044864416,0.007258119992911816,0.027980206534266472,0.007414850872009993,0.5437321066856384,3.315253734588623,0.0013667629100382328,5.224379062652588,0.006242111790925264,,
189,10844,5600,1612329889,0.01291452907025814,2.999999742314685e-05,,0.0038118544034659863,0.00017970448243431747,0.001508986810222268,0.007645603734999895,0.0016663933638483286,5.24688720703125,0.0024971868842840195,0.007208001799881458,0.027712615206837654,0.007367399055510759,0.6283743381500244,3.5519349575042725,0.0013673321809619665,5.3132548332214355,0.006213800050318241,,
190,10884,5620,1612329929,0.019687464460730553,2.999999742314685e-05,,0.005998342763632536,0.00016506681276950985,0.0015915639232844114,0.008038348518311977,0.0017543249996379018,5.425376892089844,0.0024110006634145975,0.007429193239659071,0.028684645891189575,0.007588040083646774,0.5320531725883484,3.99226713180542,0.0013246717862784863,5.29489278793335,0.0064485627226531506,,
191,10921,5640,1612329966,0.014618292450904846,2.999999742314685e-05,,0.007123343646526337,0.00020356965251266956,0.002087873173877597,0.00733409496024251,0.0022431041579693556,5.174369812011719,0.0018038218840956688,0.00638639647513628,0.021800514310598373,0.006535748951137066,0.5360138416290283,3.17026686668396,0.0012544685741886497,4.978374481201172,0.006380286533385515,,
192,10958,5660,1612330003,0.010948708280920982,2.999999742314685e-05,,0.004554003477096558,0.00017919680976774544,0.002000333508476615,0.006689867936074734,0.002162472577765584,5.404634475708008,0.0021420272532850504,0.006405022460967302,0.02014790289103985,0.006570357829332352,0.5400601029396057,3.3781092166900635,0.0013229050673544407,5.511153697967529,0.006906181573867798,,
193,10994,5680,1612330039,0.025622814893722534,2.999999742314685e-05,,0.007820554077625275,0.00016161349776666611,0.0019158218055963516,0.007226891815662384,0.0020846782717853785,5.628544807434082,0.002987839514389634,0.007720164489001036,0.02962915413081646,0.007873982191085815,0.5746402740478516,3.873046636581421,0.001428662915714085,5.127256393432617,0.006708670873194933,,
194,11217,5800,1612330262,0.017962651327252388,2.999999742314685e-05,,0.00791933387517929,0.00027898905682377517,0.0020008559804409742,0.007073703687638044,0.002157870912924409,5.23383903503418,0.0017829767893999815,0.00627461401745677,0.020553557202219963,0.006425365339964628,0.5332819819450378,3.655742883682251,0.001287219231016934,5.025059223175049,0.006502359639853239,,
195,11255,5820,1612330300,0.015181019902229309,2.999999742314685e-05,,0.006169659085571766,0.00019645862630568445,0.0020838885102421045,0.006778731942176819,0.0022532406728714705,5.645061492919922,0.002655027201399207,0.006947976071387529,0.023644499480724335,0.007119144778698683,0.5588700175285339,3.385192394256592,0.0014738132013007998,5.70561408996582,0.006856631953269243,,
196,11295,5840,1612330340,0.026440218091011047,2.999999742314685e-05,,0.0062593696638941765,0.00013970608415547758,0.0017245012568309903,0.0072963726706802845,0.001890059793367982,5.518616676330566,0.002934451214969158,0.00786674115806818,0.03001425974071026,0.008031640201807022,0.5404559969902039,4.043362140655518,0.0013718277914449573,5.496591567993164,0.006979149766266346,,
