,_runtime,_step,_timestamp,actor_grad_norm,actor_grad_norm_clipped,beta_result,encoder_grad_norm,encoder_grad_norm_clipped,planner_grad_norm,planner_grad_norm_clipped,train_act_with_enc_loss_result,train_act_with_plan_loss_result,train_loss_result,train_reg_loss_result,valid_act_with_enc_loss_result,valid_act_with_plan_loss_result,valid_gripper_loss_result,valid_loss_result,valid_max_position_loss_result,valid_max_rotation_loss_result,valid_position_loss_result,valid_reg_loss_result,valid_rotation_loss_result,z_enc,z_plan
118,82321,30520,1611169801,0.012795129790902138,0.012795129790902138,2.9999999242136255e-05,0.004673968534916639,0.004673968534916639,0.00023250491358339787,0.002325048903003335,0.0008530312916263938,0.007306304760277271,0.0010697001125663519,7.222293853759766,0.0014128840994089842,0.007073653861880302,0.02019033208489418,0.00729943485930562,0.6778068542480469,4.156198024749756,0.0014828168787062168,7.526031494140625,0.008292264305055141,,
119,82653,30660,1611170133,0.011709478683769703,0.011709478683769703,2.9999999242136255e-05,0.004306004848331213,0.004306004848331213,0.0002232439146609977,0.0022324391175061464,0.0008472964982502162,0.007453560829162598,0.0010644715512171388,7.239161491394043,0.0014374733436852694,0.006884085014462471,0.019248006865382195,0.007111347280442715,0.611980676651001,4.161834239959717,0.0014647229108959436,7.575412750244141,0.00818213913589716,,
120,82701,30680,1611170181,0.013543553650379181,0.013543553650379181,2.9999999242136255e-05,0.0045361765660345554,0.0045361765660345554,0.00024135431158356369,0.0024135434068739414,0.0008416029741056263,0.007259914185851812,0.0010582429822534323,7.221340179443359,0.0014174982206895947,0.007030656561255455,0.020353790372610092,0.007259243167936802,0.679922342300415,4.004063129425049,0.0014650478260591626,7.619561195373535,0.008155220188200474,,
121,82887,30760,1611170367,0.020160170271992683,0.020160170271992683,2.9999999242136255e-05,0.005327791441231966,0.005327791441231966,0.0003117712039966136,0.0031177119817584753,0.0008804909884929657,0.008328434079885483,0.0010925378883257508,7.068229675292969,0.0014515641378238797,0.007136218249797821,0.02125299721956253,0.007360907271504402,0.622765064239502,3.716153621673584,0.0014547455357387662,7.489636421203613,0.008112099021673203,,
122,83030,30820,1611170510,0.013866102322936058,0.013866102322936058,2.9999999242136255e-05,0.004869195632636547,0.004869195632636547,0.00021739322983194143,0.00217393203638494,0.0008530282648280263,0.007324534468352795,0.0010696066310629249,7.219276428222656,0.001432804623618722,0.006977901794016361,0.01986652985215187,0.007201169617474079,0.6167578101158142,4.343266487121582,0.0014633304672315717,7.4422526359558105,0.008196263574063778,,
123,83559,31040,1611171039,0.019418779760599136,0.019418779760599136,2.9999999242136255e-05,0.0050562284886837006,0.0050562284886837006,0.00029437063494697213,0.002943706465885043,0.0008199819130823016,0.006987954024225473,0.0010318144923076034,7.0610833168029785,0.0014302819035947323,0.007086623460054398,0.020985115319490433,0.00731508806347847,0.6570600271224976,4.328359127044678,0.0014602182200178504,7.615474700927734,0.008080197498202324,,
124,83793,31140,1611171273,0.013074563816189766,0.013074563816189766,2.9999999242136255e-05,0.004390332382172346,0.004390332382172346,0.00021625286899507046,0.002162528457120061,0.0008394643664360046,0.0072249374352395535,0.001054582535289228,7.170609951019287,0.0014226287603378296,0.0069019850343465805,0.019988222047686577,0.007127928547561169,0.6942799091339111,4.108704566955566,0.001439733081497252,7.531457901000977,0.008002156391739845,,
125,88150,32960,1611175630,0.012725217267870903,0.012725217267870903,2.9999999242136255e-05,0.004114197567105293,0.004114197567105293,0.00022381418966688216,0.0022381420712918043,0.0008027859730646014,0.007568514905869961,0.0010142005048692226,7.047149658203125,0.0014770268462598324,0.006790256127715111,0.019571729004383087,0.00701593142002821,0.5804377794265747,3.967968463897705,0.0014353746082633734,7.522518634796143,0.007884645834565163,,
126,89010,33320,1611176490,0.01618223264813423,0.01618223264813423,2.9999999242136255e-05,0.004939419217407703,0.004939419217407703,0.00023893394973129034,0.0023893392644822598,0.0007748432108201087,0.006760182324796915,0.0009823959553614259,6.918427467346191,0.0014903595438227057,0.006791154853999615,0.020484954118728638,0.007013228256255388,0.5956872701644897,4.060848236083984,0.0014240846503525972,7.402446746826172,0.007593626156449318,,
127,89917,33700,1611177397,0.015199911780655384,0.015199911780655384,2.9999999242136255e-05,0.00382691016420722,0.0038269106298685074,0.00035727006616070867,0.003572700545191765,0.0008509432664141059,0.007824994623661041,0.001053058193065226,6.7371625900268555,0.0014898338122293353,0.006799413822591305,0.020894508808851242,0.007021203637123108,0.5818629264831543,4.205278396606445,0.0013960115611553192,7.392990589141846,0.007504451088607311,,
128,90403,33900,1611177883,0.012562712654471397,0.012562712654471397,2.9999999242136255e-05,0.004406345076858997,0.004406345076858997,0.0002459506213199347,0.002459506271407008,0.0007999099907465279,0.006953431759029627,0.0010082583175972104,6.944944858551025,0.0015042545273900032,0.006771570071578026,0.019839417189359665,0.0069902148097753525,0.6571918725967407,4.197066783905029,0.001426922739483416,7.288161754608154,0.007760266773402691,,
129,90887,34100,1611178367,0.01730760745704174,0.01730760745704174,2.9999999242136255e-05,0.00464176619425416,0.00464176619425416,0.00025259313406422734,0.0025259314570575953,0.0007618504459969699,0.00665935967117548,0.0009663160890340805,6.815517425537109,0.0014974232763051987,0.006831449456512928,0.020754825323820114,0.007052035070955753,0.6141704320907593,4.095170021057129,0.0014142148429527879,7.352844715118408,0.007607556879520416,,
130,91799,34480,1611179279,0.01537815947085619,0.01537815947085619,2.9999999242136255e-05,0.003488793969154358,0.003488793969154358,0.0003359996189828962,0.003359996248036623,0.000781238719355315,0.007840165868401527,0.000987756298854947,6.8839240074157715,0.001507735112681985,0.006860458292067051,0.020658209919929504,0.007082249969244003,0.6025806069374084,4.191287517547607,0.0014316067099571228,7.393052101135254,0.007690057158470154,,
131,91848,34500,1611179328,0.012404954992234707,0.012404954992234707,2.9999999242136255e-05,0.0034700471442192793,0.0034700471442192793,0.00028181803645566106,0.002818180015310645,0.0007713220547884703,0.0073708719573915005,0.0009796827798709273,6.945356845855713,0.0015092890243977308,0.006709530483931303,0.01970783621072769,0.006930608302354813,0.6082642674446106,3.9788527488708496,0.0014189127832651138,7.369258880615234,0.007667381316423416,,
132,91894,34520,1611179374,0.012923401780426502,0.012923401780426502,2.9999999242136255e-05,0.004474436864256859,0.004474436864256859,0.000229160999879241,0.0022916097659617662,0.0007864039507694542,0.006859366782009602,0.0009938395814970136,6.914517402648926,0.0015292654279619455,0.006798019167035818,0.02027771808207035,0.007015100680291653,0.6361181735992432,4.615522384643555,0.001411384204402566,7.236058235168457,0.007691420614719391,,
133,91941,34540,1611179421,0.010951223783195019,0.010951223783195019,2.9999999242136255e-05,0.003320328425616026,0.003320328425616026,0.0002169172075809911,0.0021691718138754368,0.0007574500632472336,0.0067568616941571236,0.0009640705538913608,6.887351989746094,0.001501913764514029,0.006763780023902655,0.020577646791934967,0.006985167972743511,0.5893944501876831,4.2379889488220215,0.0014026958961039782,7.37959098815918,0.007520243059843779,,
134,92465,34760,1611179945,0.019410792738199234,0.019410792738199234,2.9999999242136255e-05,0.004162789322435856,0.004162789322435856,0.0003187975089531392,0.003187974449247122,0.000789966550655663,0.007458919193595648,0.0009927984792739153,6.761071681976318,0.0015502962050959468,0.006706199608743191,0.02044389396905899,0.006923919543623924,0.5772866010665894,3.6475932598114014,0.0013937967596575618,7.257326126098633,0.007439370267093182,,
135,93408,35160,1611180888,0.014299692586064339,0.014299692586064339,2.9999999242136255e-05,0.0032448582351207733,0.0032448582351207733,0.00022692263883072883,0.002269226359203458,0.0007493544835597277,0.0066749705001711845,0.00095337227685377,6.800595760345459,0.0015355040086433291,0.006755717098712921,0.02030193991959095,0.006975225638598204,0.6167837977409363,3.5873003005981445,0.0013985547702759504,7.316957950592041,0.007597471587359905,,
136,94515,35620,1611181995,0.013635652139782906,0.013635652139782906,2.9999999242136255e-05,0.004134539980441332,0.004134539980441332,0.00026247784262523055,0.0026247785426676273,0.0007453927537426353,0.00664733350276947,0.0009485672926530242,6.772486686706543,0.0015511284582316875,0.006743811536580324,0.0205429308116436,0.006963998079299927,0.5600190162658691,4.256845951080322,0.0014011989114806056,7.339552402496338,0.007486716844141483,,
137,95619,36080,1611183099,0.011656904593110085,0.011656904593110085,2.9999999242136255e-05,0.0035160458646714687,0.0035160458646714687,0.0002737658505793661,0.002737657865509391,0.0007385610369965434,0.0066077993251383305,0.0009411000646650791,6.751302242279053,0.0015444352757185698,0.0066786156967282295,0.020766323432326317,0.006897307001054287,0.547704815864563,4.186695575714111,0.0013869141694158316,7.2897047996521,0.007274412550032139,,
138,95806,36160,1611183286,0.015587260015308857,0.015587260015308857,2.9999999242136255e-05,0.004048784263432026,0.004048784263432026,0.0003053442051168531,0.0030534418765455484,0.0007574311457574368,0.007680544164031744,0.0009558238089084625,6.613090515136719,0.0015742279356345534,0.00669162068516016,0.0206543430685997,0.006910604424774647,0.6137855052947998,4.144278049468994,0.0013793844264000654,7.299454689025879,0.0073496149852871895,,
139,98757,37400,1611186237,0.015386627987027168,0.015386627987027168,2.9999999242136255e-05,0.003606194630265236,0.003606194630265236,0.0002911912160925567,0.002911912277340889,0.0007442616624757648,0.007467222400009632,0.0009393797372467816,6.503933906555176,0.0015771365724503994,0.006579261273145676,0.020711636170744896,0.006794022861868143,0.568867564201355,3.546407699584961,0.0013591987080872059,7.1587018966674805,0.007088533136993647,,
140,100047,37940,1611187527,0.013235822319984436,0.013235822319984436,2.9999999242136255e-05,0.0031463566701859236,0.0031463566701859236,0.00026175574748776853,0.0026175573002547026,0.0007004119688645005,0.00629459461197257,0.0008965620654635131,6.538339138031006,0.0015857694670557976,0.006481991149485111,0.020162813365459442,0.006695466116070747,0.6093987822532654,4.0151872634887695,0.0013457275927066803,7.115843772888184,0.0070579806342720985,,
141,100287,38040,1611187767,0.012036132626235485,0.012036132626235485,2.9999999242136255e-05,0.003387449774891138,0.003387449774891138,0.000256534869549796,0.0025653487537056208,0.000715256726834923,0.007093518972396851,0.0009137166780419648,6.61533260345459,0.0015840597916394472,0.006359427236020565,0.019286468625068665,0.006575203035026789,0.6045651435852051,3.835286855697632,0.0013462977949529886,7.192513465881348,0.007063543424010277,,
142,100336,38060,1611187816,0.011191099882125854,0.011191099882125854,2.9999999242136255e-05,0.003490029601380229,0.003490029601380229,0.000244987866608426,0.002449878491461277,0.0007236745441332459,0.00651406217366457,0.0009226829861290753,6.633612155914307,0.0015957648865878582,0.006396985612809658,0.019500449299812317,0.0066073136404156685,0.5984722375869751,3.828129291534424,0.0013535171747207642,7.010940074920654,0.007072632201015949,,
143,101434,38520,1611188914,0.012016822583973408,0.012016822583973408,2.9999999242136255e-05,0.003459729952737689,0.003459729952737689,0.0002633746189530939,0.0026337462477385998,0.0007240123231895268,0.006509098224341869,0.0009212885051965714,6.575873374938965,0.0016222638078033924,0.006227916106581688,0.018373742699623108,0.006437666714191437,0.5843731164932251,3.7181551456451416,0.0013480784837156534,6.9916887283325195,0.007059142924845219,,
144,102283,38880,1611189763,0.015589216724038124,0.015589216724038124,2.9999999242136255e-05,0.003695379476994276,0.003695379476994276,0.0002852935576811433,0.0028529358096420765,0.0006924343178980052,0.006188811268657446,0.0008841524831950665,6.390606880187988,0.0016069025732576847,0.006445078179240227,0.020310306921601295,0.0066558560356497765,0.5694597959518433,3.9385459423065186,0.0013340351870283484,7.025921821594238,0.006934377830475569,,
145,102471,38960,1611189951,0.019550690427422523,0.019550690427422523,2.9999999242136255e-05,0.004344633314758539,0.004344633314758539,0.00027708447305485606,0.002770845079794526,0.0007230596384033561,0.00716234277933836,0.0009190834243781865,6.534124851226807,0.001619396498426795,0.0063402773812413216,0.019714616239070892,0.006550571881234646,0.5554112792015076,3.986257553100586,0.001339693320915103,7.009817600250244,0.006882749497890472,,
146,104445,39760,1611198522,0.012960357591509819,0.012960357591509819,2.9999999242136255e-05,0.003353069070726633,0.003353069070726633,0.00029009481659159064,0.0029009480495005846,0.000700972625054419,0.0064559271559119225,0.0008960937848314643,6.5040388107299805,0.0016346013871952891,0.006535429507493973,0.01980954222381115,0.006746331229805946,0.6030486822128296,3.8582656383514404,0.001380686298944056,7.0300703048706055,0.007265467196702957,,
147,104765,39960,1611198842,0.014880547299981117,0.014880547299981117,2.9999999242136255e-05,0.003650576574727893,0.003650576574727893,0.00027938190032728016,0.002793818712234497,0.000682456127833575,0.006107731256633997,0.0008732517017051578,6.359853744506836,0.0016326954355463386,0.006381041370332241,0.020285876467823982,0.0065910229459404945,0.5832876563072205,3.93680477142334,0.001319180242717266,6.999413967132568,0.006807957775890827,,
148,105795,40580,1611199872,0.018099265173077583,0.018099265173077583,2.9999999242136255e-05,0.003933819476515055,0.003933819476515055,0.00026027020066976547,0.0026027022395282984,0.0006836773827672005,0.006044643931090832,0.0008720807963982224,6.28011417388916,0.0016425170470029116,0.006397822871804237,0.020313991233706474,0.006605256348848343,0.5741764307022095,3.6412582397460938,0.0013212083140388131,6.914447784423828,0.006835715379565954,,
149,105936,40660,1611200013,0.013823124580085278,0.013823124580085278,2.9999999242136255e-05,0.003538778517395258,0.003538778517395258,0.0002473904169164598,0.002473903587087989,0.0006868140189908445,0.007111415266990662,0.0008794128661975265,6.419960975646973,0.0016399433370679617,0.006297564599663019,0.020126182585954666,0.006506900303065777,0.5831503868103027,4.290426731109619,0.0013106880942359567,6.97786808013916,0.006674901582300663,,
150,106343,40900,1611200420,0.01908990740776062,0.01908990740776062,2.9999999242136255e-05,0.003821237711235881,0.003821237711235881,0.00031017622677609324,0.0031017621513456106,0.0006842391449026763,0.006070165894925594,0.0008719215402379632,6.256073951721191,0.0016437576850876212,0.006369998678565025,0.020520173013210297,0.006581720430403948,0.6032872200012207,3.6548962593078613,0.0013158239889889956,7.057402610778809,0.006707447115331888,,
151,106688,41100,1611200765,0.01746012642979622,0.01746012642979622,2.9999999242136255e-05,0.004018109757453203,0.004018109757453203,0.00034791615325957537,0.0034791615325957537,0.0007051090360619128,0.007180221378803253,0.0008924942230805755,6.246172904968262,0.0016444622306153178,0.00643867626786232,0.02084229700267315,0.00664888322353363,0.5326458215713501,4.549931526184082,0.001316770794801414,7.006901264190674,0.006759374402463436,,
152,106918,41240,1611200995,0.020483030006289482,0.020483030006289482,2.9999999242136255e-05,0.0040961927734315395,0.0040961927734315395,0.00032608056790195405,0.003260805504396558,0.0007007158710621297,0.006730224005877972,0.0008872163598425686,6.216682434082031,0.0016633945051580667,0.006247024983167648,0.02004052884876728,0.006454817950725555,0.5470510721206665,3.6753385066986084,0.0013103000819683075,6.926431655883789,0.006585914641618729,,
153,107288,41460,1611201365,0.014695997349917889,0.014695997349917889,2.9999999242136255e-05,0.003922467585653067,0.003922467585653067,0.0002503673895262182,0.0025036735460162163,0.000691123423166573,0.006200846284627914,0.0008812281303107738,6.336822986602783,0.00166636286303401,0.006157943047583103,0.019179800525307655,0.006362573243677616,0.5828508138656616,3.596006393432617,0.0013106762198731303,6.821003437042236,0.00666458997875452,,
154,107357,41500,1611201434,0.017462417483329773,0.017462417483329773,2.9999999242136255e-05,0.0034506036899983883,0.0034506036899983883,0.00025420653400942683,0.00254206545650959,0.0006644599488936365,0.005943444557487965,0.0008517131209373474,6.241775035858154,0.001641001203097403,0.006272913422435522,0.020313266664743423,0.006479470990598202,0.551012396812439,4.018381595611572,0.0012935184640809894,6.88524055480957,0.006572190206497908,,
155,107688,41700,1611201765,0.01912739686667919,0.01912739686667919,2.9999999242136255e-05,0.00418125931173563,0.00418125931173563,0.00030868564499542117,0.003086856799200177,0.0006903161993250251,0.006521645002067089,0.0008763265796005726,6.200345993041992,0.0016659244429320097,0.006387736648321152,0.020691044628620148,0.006592935882508755,0.5886759757995605,3.731884002685547,0.0013240260304883122,6.839961051940918,0.006683679297566414,,
156,109160,42580,1611203237,0.01695549674332142,0.01695549674332142,2.9999999242136255e-05,0.00399367231875658,0.00399367231875658,0.0002840201195795089,0.0028402009047567844,0.0006591590354219079,0.005865509621798992,0.0008426924468949437,6.117783546447754,0.0016765426844358444,0.0063482411205768585,0.020826373249292374,0.006550728343427181,0.5468360185623169,3.7190604209899902,0.0012920363806188107,6.749577522277832,0.006578400731086731,,
157,109500,42780,1611203577,0.018767599016427994,0.018767599016427994,2.9999999242136255e-05,0.004074547905474901,0.004074547905474901,0.0003379742265678942,0.0033797428477555513,0.0006816097302362323,0.00653758505359292,0.0008652698015794158,6.122003078460693,0.001689528115093708,0.006198342889547348,0.020192179828882217,0.006403929553925991,0.6445626020431519,3.7017312049865723,0.0012922997120767832,6.852904796600342,0.006439771503210068,,
158,109782,42940,1611203859,0.01961151696741581,0.01961151696741581,2.9999999242136255e-05,0.0036753981839865446,0.0036753981839865446,0.000343073857948184,0.00343073857948184,0.0006908918730914593,0.006895354948937893,0.0008738380856812,6.098206996917725,0.0016865134239196777,0.0062700314447283745,0.02092122845351696,0.006472839042544365,0.6289840936660767,3.4499309062957764,0.0012977926526218653,6.760251522064209,0.006358539219945669,,
159,110079,43120,1611204156,0.01816961169242859,0.01816961169242859,2.9999999242136255e-05,0.003897894872352481,0.003897894872352481,0.0002852543839253485,0.0028525437228381634,0.00066534080542624,0.006882758345454931,0.0008505487930960953,6.1735992431640625,0.0016951396828517318,0.006257290951907635,0.020531143993139267,0.0064624883234500885,0.6067919731140137,3.4591381549835205,0.0012825294397771358,6.839925765991211,0.006474100984632969,,
160,110430,43340,1611204507,0.014413086697459221,0.014413086697459221,2.9999999242136255e-05,0.0031709116883575916,0.0031709116883575916,0.00026706367498263717,0.0026706368662416935,0.0006415729876607656,0.0058591775596141815,0.000825228460598737,6.12185001373291,0.0016786688938736916,0.006201495416462421,0.02019096165895462,0.0064054690301418304,0.540116548538208,3.9214370250701904,0.0012893963139504194,6.799106597900391,0.006450442131608725,,
161,110528,43400,1611204605,0.01902913674712181,0.01902913674712181,2.9999999242136255e-05,0.0038182944990694523,0.0038182944990694523,0.00029460835503414273,0.002946083666756749,0.0006774161010980606,0.0067517878487706184,0.0008592357626184821,6.060655117034912,0.001703487941995263,0.0061976551078259945,0.02036244235932827,0.006399472709745169,0.559572160243988,3.5204873085021973,0.0012883978197351098,6.727250099182129,0.006385316140949726,,
162,110592,43440,1611204669,0.015638424083590508,0.015638424083590508,2.9999999242136255e-05,0.003942421637475491,0.003942421637475491,0.0002673228154890239,0.0026732280384749174,0.0006549655226990581,0.006622853223234415,0.0008404451655223966,6.1826558113098145,0.0016954868333414197,0.006024985574185848,0.019188188016414642,0.0062293303199112415,0.5525860786437988,3.571070909500122,0.0012805145233869553,6.811489105224609,0.006381722167134285,,
163,110819,43580,1611204896,0.017039727419614792,0.017039727419614792,2.9999999242136255e-05,0.003193991957232356,0.003193991957232356,0.00025974545860663056,0.002597454469650984,0.0006513313273899257,0.006852665450423956,0.0008358443155884743,6.150432586669922,0.001690440345555544,0.0062844473868608475,0.020705116912722588,0.006489017512649298,0.5304699540138245,4.487056255340576,0.0012936168350279331,6.818995475769043,0.0064683882519602776,,
164,111193,43800,1611205270,0.01383343804627657,0.01383343804627657,2.9999999242136255e-05,0.0025957853067666292,0.0025957853067666292,0.00026044095284305513,0.002604409819468856,0.0006314783822745085,0.005831769201904535,0.0008147557964548469,6.109246253967285,0.0017035123892128468,0.006215724162757397,0.020461170002818108,0.006418182514607906,0.5799390077590942,3.855774402618408,0.001284845289774239,6.748593330383301,0.006398121826350689,,
165,111488,43980,1611205565,0.0167554821819067,0.0167554821819067,2.9999999242136255e-05,0.003447065595537424,0.003447065595537424,0.00031414174009114504,0.0031414174009114504,0.0006373307551257312,0.005787543952465057,0.0008176839910447598,6.011772155761719,0.0017022367101162672,0.0061577558517456055,0.020330281928181648,0.006361355073750019,0.610862672328949,3.5806307792663574,0.0012697845231741667,6.786655426025391,0.006321551278233528,,
166,111560,44020,1611205637,0.017943307757377625,0.017943307757377625,2.9999999242136255e-05,0.003723796922713518,0.003723796922713518,0.0003367275348864496,0.0033672749996185303,0.0006731961038894951,0.006870879326015711,0.0008535388042218983,6.011424541473389,0.0017071717884391546,0.006104393862187862,0.02014225721359253,0.006306418217718601,0.5951648950576782,3.712090015411377,0.0012759844539687037,6.734133720397949,0.006253516301512718,,
167,111736,44120,1611205813,0.01702529564499855,0.01702529564499855,2.9999999242136255e-05,0.0037673786282539368,0.0037673786282539368,0.0002969266497530043,0.002969266613945365,0.0006363037973642349,0.005735510028898716,0.0008165892213582993,6.009507179260254,0.0016983808018267155,0.006079367361962795,0.02015729993581772,0.006279932335019112,0.6009832620620728,4.111156940460205,0.0012623397633433342,6.685510635375977,0.00620375107973814,,
168,111800,44160,1611205877,0.017007697373628616,0.017007697373628616,2.9999999242136255e-05,0.003814383875578642,0.003814383875578642,0.00028862207545898855,0.0028862208127975464,0.0006442534504458308,0.0059783970937132835,0.0008237397414632142,5.9828782081604,0.00173375871963799,0.0062499698251485825,0.020550008863210678,0.006453070789575577,0.5929328203201294,3.410884380340576,0.001296579372137785,6.770035743713379,0.006436679512262344,,
169,112055,44320,1611206132,0.019751084968447685,0.019751084968447685,2.9999999242136255e-05,0.0036657874006778,0.0036657874006778,0.0002987471525557339,0.002987471641972661,0.0006610171403735876,0.006372328847646713,0.0008407503482885659,5.991109371185303,0.0016978941857814789,0.006099628284573555,0.02002234384417534,0.006299188360571861,0.5843980312347412,3.9147143363952637,0.0012780438410118222,6.651988983154297,0.006280308123677969,,
170,112216,44420,1611206293,0.01554588507860899,0.01554588507860899,2.9999999242136255e-05,0.003472642507404089,0.003472642507404089,0.00029264093609526753,0.00292640901170671,0.0006299224914982915,0.005733141675591469,0.0008106365567073226,6.023797035217285,0.0017104216385632753,0.006141060963273048,0.020308533683419228,0.006341761909425259,0.5628200769424438,3.499143123626709,0.0012723288964480162,6.690031051635742,0.006287301890552044,,
171,112479,44580,1611206556,0.01813322678208351,0.01813322678208351,2.9999999242136255e-05,0.0032420784700661898,0.0032420784700661898,0.00027206219965592027,0.002720621647313237,0.0006273632170632482,0.0056899599730968475,0.0008068643510341644,5.983376502990723,0.0017146880272775888,0.006154943257570267,0.020255621522665024,0.0063565922901034355,0.5856403112411499,3.676600933074951,0.0012899816501885653,6.721643447875977,0.006319677922874689,,
172,112685,44700,1611206762,0.013773222453892231,0.013773222453892231,2.9999999242136255e-05,0.0032116801012307405,0.0032116801012307405,0.00025864853523671627,0.0025864853523671627,0.0006457716226577759,0.005871630273759365,0.0008285650983452797,6.093116283416748,0.0016994187608361244,0.006064957939088345,0.01959022507071495,0.006265325006097555,0.5735070109367371,3.9649815559387207,0.0012835940578952432,6.678897857666016,0.006337898783385754,,
173,113651,45260,1611207728,0.016503512859344482,0.016503512859344482,2.9999999242136255e-05,0.0030625162180513144,0.0030625162180513144,0.0003660674556158483,0.003660675138235092,0.0006469535874202847,0.006787510123103857,0.000824662041850388,5.923612594604492,0.0017175868852064013,0.0060126096941530704,0.01998092792928219,0.006213896907866001,0.5255097150802612,4.115920543670654,0.0012532096588984132,6.709585189819336,0.006115902680903673,,
174,113759,45320,1611207836,0.015279841609299183,0.015279841609299183,2.9999999242136255e-05,0.0035353470593690872,0.0035353470593690872,0.00028687631129287183,0.0028687631711363792,0.0006481328746303916,0.005775801371783018,0.000828793621622026,6.022027015686035,0.0017241028835996985,0.00593698862940073,0.019330332055687904,0.006137230899184942,0.5742952227592468,3.7490060329437256,0.0012653982266783714,6.674746990203857,0.006144130136817694,,
175,114099,45520,1611208176,0.019806118682026863,0.019806118682026863,2.9999999242136255e-05,0.004070098511874676,0.004070098511874676,0.00030758033972233534,0.0030758033972233534,0.0006296552601270378,0.0056317453272640705,0.000805959920398891,5.876818656921387,0.0017258335137739778,0.006197720300406218,0.021092399954795837,0.006396063137799501,0.6012238264083862,4.164058685302734,0.0012598022585734725,6.611427307128906,0.006170743610709906,,
176,114737,45900,1611208814,0.01672271639108658,0.01672271639108658,2.9999999242136255e-05,0.0036804594565182924,0.0036804594565182924,0.00028219938394613564,0.0028219937812536955,0.0006295638158917427,0.006566883530467749,0.0008097949321381748,6.0077033042907715,0.0017325516091659665,0.005918964743614197,0.019484084099531174,0.0061168065294623375,0.5873278975486755,3.803908586502075,0.0012522831093519926,6.594726085662842,0.0060639409348368645,,
177,114804,45940,1611208881,0.014676490798592567,0.014676490798592567,2.9999999242136255e-05,0.0033052503131330013,0.0033052503131330013,0.00029004435054957867,0.0029004435054957867,0.000631591072306037,0.005715081002563238,0.0008109977352432907,5.980226516723633,0.0017126010498031974,0.005956760607659817,0.0193303432315588,0.006154939532279968,0.6077902317047119,3.638486862182617,0.001263254671357572,6.6059489250183105,0.0061924047768116,,
178,114838,45960,1611208915,0.013848157599568367,0.013848157599568367,2.9999999242136255e-05,0.00297410786151886,0.00297410786151886,0.00025127807748503983,0.002512780949473381,0.0006051486125215888,0.005639533046633005,0.0007828056695871055,5.921903133392334,0.0017315149307250977,0.006116407923400402,0.020653868094086647,0.006314009893685579,0.5540629029273987,3.7664270401000977,0.0012661447981372476,6.586721420288086,0.0061208512634038925,,
179,115246,46200,1611209323,0.01764180324971676,0.01764180324971676,2.9999999242136255e-05,0.0032792582642287016,0.0032792582642287016,0.0002861242392100394,0.0028612418100237846,0.0006321072578430176,0.006619147956371307,0.0008102870779111981,5.939326286315918,0.0017291271360591054,0.006142421625554562,0.020843230187892914,0.0063411477021873,0.5751252174377441,3.7069764137268066,0.0012633547885343432,6.624192237854004,0.006121218204498291,,
180,115281,46220,1611209358,0.012776208110153675,0.012776208110153675,2.9999999242136255e-05,0.0027668809052556753,0.0027668809052556753,0.00025352934608235955,0.0025352935772389174,0.0006243233219720423,0.006172320805490017,0.0008036213112063706,5.976599216461182,0.0017556308303028345,0.005907168611884117,0.019118156284093857,0.006104875355958939,0.5677757263183594,4.339203834533691,0.0012533047702163458,6.590229034423828,0.006157368887215853,,
181,115905,46600,1611209982,0.017888901755213737,0.017888901755213737,2.9999999242136255e-05,0.003375633154064417,0.003375633154064417,0.00031510446569882333,0.003151044948026538,0.0006113884737715125,0.00557874608784914,0.000785775831900537,5.8129119873046875,0.0017476659268140793,0.005992942489683628,0.020438946783542633,0.006191826891154051,0.5727558135986328,3.7387335300445557,0.0012504496844485402,6.629481792449951,0.005920100025832653,,
182,116501,46960,1611210578,0.016820332035422325,0.016820332035422325,2.9999999242136255e-05,0.0031815790571272373,0.0031815790571272373,0.00027512150700204074,0.002751215361058712,0.000618145742919296,0.0066018723882734776,0.0007920511998236179,5.796849250793457,0.0017520914552733302,0.005986749194562435,0.02019541524350643,0.006186073180288076,0.5716180205345154,3.77219295501709,0.0012569830287247896,6.644129276275635,0.005980294197797775,,
183,116598,47020,1611210675,0.015422144904732704,0.015422144904732704,2.9999999242136255e-05,0.0030720140784978867,0.0030720140784978867,0.000302663043839857,0.003026630263775587,0.0006215710891410708,0.005627280566841364,0.00079817307414487,5.8867292404174805,0.0017593755619600415,0.006010634824633598,0.019971642643213272,0.006207791157066822,0.5613232851028442,4.1059393882751465,0.0012538558803498745,6.57189416885376,0.006113744340837002,,
184,116768,47120,1611210845,0.017019031569361687,0.017019031569361687,2.9999999242136255e-05,0.002891281619668007,0.002891281619668007,0.0003201894578523934,0.0032018949277698994,0.0006103961495682597,0.0065894112922251225,0.0007858504541218281,5.848475933074951,0.0017506624571979046,0.006104573607444763,0.0209793783724308,0.006302623078227043,0.5794939994812012,3.611463785171509,0.0012569522950798273,6.601650238037109,0.005993925966322422,,
185,117538,47580,1611211615,0.01668648049235344,0.01668648049235344,2.9999999242136255e-05,0.0024699214845895767,0.0024699214845895767,0.00032947384170256555,0.003294738009572029,0.000608065165579319,0.006554904393851757,0.0007828907109797001,5.827521800994873,0.0017557819373905659,0.005993863567709923,0.020471910014748573,0.006191992666572332,0.5714881420135498,3.778414726257324,0.0012388655450195074,6.604310989379883,0.005922846961766481,,
