,_runtime,_step,_timestamp,train_loss_result,valid_gripper_loss_result,valid_loss_result,valid_max_position_loss_result,valid_max_rotation_loss_result,valid_position_loss_result,valid_rotation_loss_result
179,13332,7360,1609683932,0.0027249509003013372,0.008835678920149803,0.003325583878904581,0.6346849203109741,3.8776023387908936,0.0011268709786236286,0.003687598742544651
180,13517,7460,1609684117,0.002770114690065384,0.00898081623017788,0.003389084478840232,0.5908464193344116,3.853942394256592,0.001128736650571227,0.0037855212576687336
181,13593,7500,1609684193,0.0029522867407649755,0.009243139997124672,0.003420616267248988,0.6224998235702515,3.6325788497924805,0.0011438897345215082,0.003756500082090497
182,13631,7520,1609684231,0.0027414527721703053,0.009174570441246033,0.003398571163415909,0.6237797737121582,3.8761749267578125,0.0011301455087959766,0.0037416641134768724
183,13668,7540,1609684268,0.003092894097790122,0.009009400382637978,0.0033650067634880543,0.633557140827179,3.9077682495117188,0.001115463674068451,0.003733085235580802
184,13779,7600,1609684379,0.003019418101757765,0.009112859144806862,0.0033780764788389206,0.6159427165985107,3.983440399169922,0.0011261219624429941,0.0037184366956353188
185,13852,7640,1609684452,0.003054246073588729,0.009132251143455505,0.003401972819119692,0.5809709429740906,3.9615042209625244,0.0011337898904457688,0.0037600621581077576
186,13920,7680,1609684520,0.0027233310975134373,0.008960286155343056,0.003346662037074566,0.6094469428062439,4.082771301269531,0.0011026926804333925,0.003719423897564411
187,14098,7780,1609684698,0.0027016359381377697,0.008928763680160046,0.0033421795815229416,0.595133900642395,3.6694345474243164,0.0011214116821065545,0.00370075274258852
188,14168,7820,1609684768,0.0027551380917429924,0.009229093790054321,0.00341750867664814,0.6450068950653076,3.9688377380371094,0.0011071800254285336,0.003790641902014613
189,14203,7840,1609684803,0.0028580185025930405,0.008888909593224525,0.003395517822355032,0.6109235286712646,3.7075893878936768,0.001126863295212388,0.003833041526377201
190,14238,7860,1609684838,0.002966872416436672,0.009001772850751877,0.0034050801768898964,0.6414919495582581,3.883561134338379,0.0011538887629285455,0.0037907070945948362
191,14310,7900,1609684910,0.003027838421985507,0.009190212935209274,0.0033705602400004864,0.5964638590812683,3.703437328338623,0.001105000963434577,0.0036962348967790604
192,14345,7920,1609684945,0.002827745396643877,0.00907818041741848,0.0033861922565847635,0.5736293196678162,3.843708038330078,0.0010985478293150663,0.0037765074521303177
193,14381,7940,1609684981,0.002764809411019087,0.009166275151073933,0.00337583408690989,0.6360844969749451,3.7980153560638428,0.0011325777741149068,0.003688942873850465
194,14490,8000,1609685090,0.0029546066652983427,0.009169768542051315,0.0033740627113729715,0.6237635612487793,4.117007732391357,0.001104018185287714,0.003712205681949854
195,14527,8020,1609685127,0.0028453527484089136,0.008989561349153519,0.003361036069691181,0.6045190691947937,3.845806121826172,0.0011409465223550797,0.0037049506790935993
196,14564,8040,1609685164,0.0026757586747407913,0.009465564042329788,0.003473044838756323,0.6004250049591064,3.840101718902588,0.001150685828179121,0.0037978978361934423
197,14850,8200,1609685450,0.002775023225694895,0.009377925656735897,0.00342234643176198,0.5952821373939514,3.8134219646453857,0.0011071937624365091,0.003752305870875716
198,14887,8220,1609685487,0.003030722262337804,0.00951380655169487,0.003437040839344263,0.6057615876197815,3.7921438217163086,0.0011049206368625164,0.0037435716949403286
199,14957,8260,1609685557,0.0029796906746923923,0.009077891707420349,0.003395131090655923,0.5860888957977295,3.9085192680358887,0.001129058306105435,0.0037669502198696136
200,14993,8280,1609685593,0.0028171795420348644,0.009250609204173088,0.0034112532157450914,0.6424355506896973,3.9688239097595215,0.001136947888880968,0.003739106934517622
201,15030,8300,1609685630,0.002661521080881357,0.009433829225599766,0.0034103873185813427,0.611496090888977,4.137747764587402,0.001103902468457818,0.0037090580444782972
202,15172,8380,1609685772,0.0029035182669758797,0.009333047084510326,0.0033803333062678576,0.6279231905937195,3.6641218662261963,0.0010895489249378443,0.0036868792958557606
203,15243,8420,1609685843,0.0030379886738955975,0.009115878492593765,0.0033580074086785316,0.5902310609817505,3.461543083190918,0.0011023019906133413,0.0036944225430488586
204,15281,8440,1609685881,0.0027379035018384457,0.009231511503458023,0.0033980561420321465,0.6315955519676208,4.0015645027160645,0.001141931745223701,0.003709695301949978
205,15317,8460,1609685917,0.00278214062564075,0.009230474010109901,0.0034114085137844086,0.6442793607711792,3.677401065826416,0.0011202746536582708,0.0037628537975251675
206,15388,8500,1609685988,0.002664689440280199,0.009231723845005035,0.0033611711114645004,0.5756475329399109,4.115790843963623,0.0010960232466459274,0.003669467754662037
207,15426,8520,1609686026,0.0030107793863862753,0.009111739695072174,0.003413185477256775,0.5547341704368591,3.7418837547302246,0.0011515541700646281,0.003775298595428467
208,15494,8560,1609686094,0.0026662368327379227,0.00905689038336277,0.0033641643822193146,0.5602554082870483,3.7854323387145996,0.001100972993299365,0.0037297802045941353
209,15565,8600,1609686165,0.0026668873615562916,0.00910784862935543,0.003370916470885277,0.6007066965103149,3.9629740715026855,0.0011208443902432919,0.003708676667883992
210,15599,8620,1609686199,0.00289115565828979,0.009125384502112865,0.003406770061701536,0.661398708820343,3.886922836303711,0.0011538603575900197,0.003753475146368146
211,15745,8700,1609686345,0.002716918010264635,0.009132513776421547,0.0033812141045928,0.6334489583969116,3.693488597869873,0.001133812707848847,0.003711515571922064
212,15782,8720,1609686382,0.0027915339451283216,0.00933571346104145,0.0033663217909634113,0.603262186050415,3.9393887519836426,0.0010902651119977236,0.0036525805480778217
213,15856,8760,1609686456,0.0026392019353806973,0.009324505925178528,0.0033906353637576103,0.6414321660995483,3.7361509799957275,0.001109857577830553,0.0036934560630470514
214,15927,8800,1609686527,0.0027424513828009367,0.009291842579841614,0.003439720720052719,0.5918469429016113,3.8682548999786377,0.0011326675303280354,0.0037960668560117483
215,15960,8820,1609686560,0.0026822786312550306,0.00930791161954403,0.0034227347932755947,0.5720334649085999,3.5352091789245605,0.0011405004188418388,0.0037432429380714893
216,15998,8840,1609686598,0.003000708995386958,0.009371251799166203,0.003388451412320137,0.6012288928031921,4.043272972106934,0.001089564641006291,0.0036930711939930916
217,16142,8920,1609686742,0.002636363497003913,0.00933794304728508,0.0033880844712257385,0.6007330417633057,3.9182510375976562,0.001122250105254352,0.0036706323735415936
218,16284,9000,1609686884,0.002888960065320134,0.009263562969863415,0.0033915461972355843,0.6502156257629395,3.761427879333496,0.0011043186532333493,0.0037214341573417187
219,16319,9020,1609686919,0.0026297755539417267,0.009333481080830097,0.003394555766135454,0.5695563554763794,3.8079471588134766,0.0010960077634081244,0.00371346203610301
220,16354,9040,1609686954,0.0030032345093786716,0.009262293577194214,0.003422034904360771,0.6219637989997864,3.656773328781128,0.001137149054557085,0.0037601671647280455
221,16390,9060,1609686990,0.0027198558673262596,0.009582473896443844,0.0034529254771769047,0.6091609597206116,3.804093837738037,0.0011011167662218213,0.0037615520413964987
222,16465,9100,1609687065,0.0029590968042612076,0.009282218292355537,0.0033938386477530003,0.5614123344421387,4.013607025146484,0.0011016104836016893,0.0037232725881040096
223,16571,9160,1609687171,0.0027718401979655027,0.009376962669193745,0.0033885950688272715,0.6397942304611206,3.633744478225708,0.0011231201933696866,0.003657946828752756
224,16680,9220,1609687280,0.0026430345606058836,0.009356764145195484,0.003414497012272477,0.6100330352783203,3.8519773483276367,0.001088468823581934,0.003759769257158041
225,16751,9260,1609687351,0.0028484207578003407,0.009357348084449768,0.003404021728783846,0.6064727902412415,3.8492703437805176,0.0010949954157695174,0.003728605806827545
226,16788,9280,1609687388,0.0026338924653828144,0.009387394413352013,0.003385294694453478,0.5482625961303711,3.5830249786376953,0.0010803892510011792,0.003689499804750085
227,16862,9320,1609687462,0.0027086713816970587,0.009296414442360401,0.0033925578463822603,0.6424380540847778,3.915952444076538,0.001091270474717021,0.0037258935626596212
228,17039,9420,1609687639,0.0027213364373892546,0.009567061439156532,0.003447201568633318,0.5824701189994812,4.109896183013916,0.001148973940871656,0.0037054764106869698
229,17111,9460,1609687711,0.002995274495333433,0.00959854107350111,0.003438228275626898,0.606884241104126,3.924654960632324,0.0011131060309708118,0.0037099127657711506
230,17256,9540,1609687856,0.0025953773874789476,0.009585446678102016,0.0034309718757867813,0.5960073471069336,3.5147573947906494,0.0011157799744978547,0.0036946721374988556
231,17292,9560,1609687892,0.00295199453830719,0.009583797305822372,0.0034384792670607567,0.6088783740997314,3.625969409942627,0.0011272311676293612,0.003701286856085062
232,17365,9600,1609687965,0.002732126507908106,0.009430143982172012,0.003436281345784664,0.5919619202613831,3.9667882919311523,0.0010904569644480944,0.003784150816500187
233,17440,9640,1609688040,0.002590207615867257,0.009466433897614479,0.003435730468481779,0.6289984583854675,3.7905325889587402,0.0011177487904205918,0.003743477165699005
234,17474,9660,1609688074,0.002899579470977187,0.009300362318754196,0.003405408002436161,0.5557277202606201,3.515845537185669,0.0011236146092414856,0.0037222164683043957
235,17546,9700,1609688146,0.0026439388748258352,0.009408189915120602,0.003476124256849289,0.5902999639511108,3.8064451217651367,0.0011537442915141582,0.0038211490027606487
236,17581,9720,1609688181,0.0029834520537406206,0.009512288495898247,0.003437425708398223,0.6172267198562622,3.7458949089050293,0.0010927655966952443,0.0037571312859654427
237,17615,9740,1609688215,0.00259758229367435,0.009643186815083027,0.003444542409852147,0.5793452262878418,3.607548713684082,0.001106188166886568,0.003716682316735387
238,17685,9780,1609688285,0.0027625428047031164,0.009659487754106522,0.0034409798681735992,0.6332021951675415,3.8184361457824707,0.0011087700258940458,0.00370035320520401
239,17794,9840,1609688394,0.002623517531901598,0.009486110880970955,0.0034194868057966232,0.6085449457168579,3.6603970527648926,0.0011330731213092804,0.00368369254283607
240,18015,9960,1609688615,0.0026456185150891542,0.009555676952004433,0.0034333853982388973,0.5791261196136475,3.5383188724517822,0.0011231591925024986,0.0037028472870588303
241,18085,10000,1609688685,0.002583866473287344,0.009690703824162483,0.0034682415425777435,0.579515814781189,3.956679344177246,0.0011124478187412024,0.003749880474060774
242,18190,10060,1609688790,0.0025529651902616024,0.009607384912669659,0.003432308789342642,0.6171804666519165,3.7657411098480225,0.0011223896872252226,0.0036838685628026724
243,18225,10080,1609688825,0.0029810548294335604,0.009852774441242218,0.0034973309375345707,0.595454216003418,3.958197832107544,0.0011321005877107382,0.003744080662727356
244,18260,10100,1609688860,0.0026056028436869383,0.009490996599197388,0.0034348717890679836,0.5631381273269653,3.8437752723693848,0.0011332927970215678,0.0037177421618252993
245,18334,10140,1609688934,0.002798012923449278,0.009630674496293068,0.0034344084560871124,0.5780575275421143,3.5345335006713867,0.0010998668149113655,0.003703528316691518
246,18372,10160,1609688972,0.0025500282645225525,0.009530747309327126,0.0034449337981641293,0.6316232085227966,3.8883025646209717,0.0011014747433364391,0.003759787417948246
247,18482,10220,1609689082,0.002674482297152281,0.009592989459633827,0.0034228512085974216,0.5873394012451172,3.901392936706543,0.0010985600529238582,0.003690429264679551
248,18587,10280,1609689187,0.0028574499301612377,0.009613842703402042,0.0034587718546390533,0.5736985802650452,3.7780208587646484,0.001095631392672658,0.0037702214904129505
249,18623,10300,1609689223,0.0026844388339668512,0.00981537438929081,0.0034609746653586626,0.6014858484268188,3.9246602058410645,0.0011210683733224869,0.003682747483253479
250,18660,10320,1609689260,0.002576986560598016,0.009506058879196644,0.003413241822272539,0.6303043365478516,3.914083957672119,0.0010970705188810825,0.0036984742619097233
251,18765,10380,1609689365,0.0027869283221662045,0.009611792862415314,0.003447273513302207,0.5540094375610352,3.6253607273101807,0.0011143188457936049,0.003725388552993536
252,18837,10420,1609689437,0.0025496655143797398,0.009854722768068314,0.003498610109090805,0.6021174192428589,4.046797275543213,0.0011394009925425053,0.0037391141522675753
253,18872,10440,1609689472,0.002949043642729521,0.009896591305732727,0.0034937092568725348,0.648030161857605,3.7551841735839844,0.0010897095780819654,0.0037634146865457296
254,18907,10460,1609689507,0.0026135407388210297,0.010063158348202705,0.003494732081890106,0.6090525984764099,3.956575632095337,0.0010820584138855338,0.003717930056154728
255,18941,10480,1609689541,0.002704740036278963,0.00972926989197731,0.0034580836072564125,0.5630137920379639,4.187351226806641,0.0011081598931923509,0.003717611311003566
256,19050,10540,1609689650,0.0029093266930431128,0.009779997169971466,0.0034648142755031586,0.6050292253494263,4.121735095977783,0.0011031501926481724,0.003721417859196663
257,19086,10560,1609689686,0.002694290829822421,0.009861104190349579,0.0034881392493844032,0.5825990438461304,3.7917490005493164,0.0011307921959087253,0.00372116407379508
258,19192,10620,1609689792,0.0025574511382728815,0.009598173201084137,0.003433635225519538,0.6006281971931458,3.9218828678131104,0.0011032848851755261,0.003709138836711645
259,19226,10640,1609689826,0.002791197504848242,0.00970715656876564,0.003463080385699868,0.6297420859336853,3.7319133281707764,0.0011251686373725533,0.0037196334451436996
260,19263,10660,1609689863,0.002722963225096464,0.00970460381358862,0.0034485775977373123,0.5882257223129272,3.731973171234131,0.0010787961073219776,0.0037330160848796368
261,19335,10700,1609689935,0.0029462045058608055,0.009526398032903671,0.0034308400936424732,0.6031772494316101,3.821915864944458,0.0011153053492307663,0.003714522812515497
262,19442,10760,1609690042,0.0028263747226446867,0.00988965667784214,0.0034956992603838444,0.6306211352348328,3.6098780632019043,0.0011269093956798315,0.0037331695202738047
263,19479,10780,1609690079,0.002558787353336811,0.009555663913488388,0.0034576677717268467,0.6016442179679871,3.8142149448394775,0.0010940094944089651,0.003788658883422613
264,19548,10820,1609690148,0.0026321467012166977,0.009785158559679985,0.0034972841385751963,0.5720177888870239,3.6351120471954346,0.0011159591376781464,0.003782650688663125
265,19659,10880,1609690259,0.0025360642466694117,0.00980059802532196,0.003469266928732395,0.6069433689117432,4.082468509674072,0.0011022624094039202,0.0037258281372487545
266,19731,10920,1609690331,0.0027041740249842405,0.009894538670778275,0.0034660808742046356,0.5733201503753662,3.724886178970337,0.0011026097927242517,0.0036867326125502586
267,19838,10980,1609690438,0.002593605313450098,0.009870873764157295,0.003487666603177786,0.5735825300216675,3.902583360671997,0.0011136257089674473,0.0037339716218411922
268,19908,11020,1609690508,0.0027883187867701054,0.0099263247102499,0.003463675267994404,0.6157892346382141,3.905364513397217,0.0011064467253163457,0.0036666872911155224
269,19977,11060,1609690577,0.0028720044065266848,0.009878509677946568,0.003500033635646105,0.5790531635284424,3.789733409881592,0.0011652663815766573,0.0037086429074406624
270,20011,11080,1609690611,0.002594352699816227,0.009810802526772022,0.0034645034465938807,0.6143801212310791,3.8969104290008545,0.0010998044162988663,0.0037137693725526333
271,20080,11120,1609690680,0.0028422668110579252,0.00978520605713129,0.00348506192676723,0.6005198955535889,4.192601680755615,0.0011196460109204054,0.0037504294887185097
272,20116,11140,1609690716,0.0025255298241972923,0.009730665944516659,0.0034535343293100595,0.5949892997741699,3.2676820755004883,0.0011090474436059594,0.003705644514411688
273,20189,11180,1609690789,0.0026318205054849386,0.009847843088209629,0.003449884708970785,0.609894871711731,4.004148483276367,0.0011079641990363598,0.0036591519601643085
274,20223,11200,1609690823,0.0025149534922093153,0.009941790252923965,0.0034855837002396584,0.6135367155075073,3.85660457611084,0.001105545787140727,0.0037135519087314606
275,20259,11220,1609690859,0.002922120038419962,0.009848520159721375,0.003497517667710781,0.6099109053611755,3.888732671737671,0.00109186302870512,0.003786171320825815
276,20438,11320,1609691038,0.002910507610067725,0.009912943467497826,0.0034784991294145584,0.6534973382949829,4.002190113067627,0.0011035887291654944,0.0037085944786667824
277,20473,11340,1609691073,0.002580693457275629,0.010015007108449936,0.0035064872354269028,0.5679538249969482,3.824000835418701,0.0011225895723327994,0.0037208781577646732
278,20511,11360,1609691111,0.002649730071425438,0.0096517913043499,0.003432251513004303,0.5816928148269653,3.8415544033050537,0.0010966516565531492,0.003694671206176281
279,20655,11440,1609691255,0.002624029293656349,0.009839126840233803,0.003476096782833338,0.6086872816085815,3.908803939819336,0.0011003803228959441,0.0037308032624423504
280,20726,11480,1609691326,0.0028943615034222603,0.00999932736158371,0.003470330499112606,0.5760358572006226,3.881524085998535,0.0010964956600219011,0.003667832352221012
281,20760,11500,1609691360,0.002535999985411763,0.010118834674358368,0.0035032001323997974,0.6201692819595337,4.046269416809082,0.0010970483999699354,0.003704140428453684
282,20796,11520,1609691396,0.0027434423100203276,0.00993344560265541,0.0035032983869314194,0.586562991142273,3.7188031673431396,0.0011498278472572565,0.0037133870646357536
283,20939,11600,1609691539,0.002565611619502306,0.010034512728452682,0.003510293085128069,0.5557824373245239,4.142494201660156,0.0011061143595725298,0.0037397309206426144
284,20974,11620,1609691574,0.00265488657169044,0.00993639137595892,0.003510915208607912,0.638619601726532,3.8802032470703125,0.0011107692262157798,0.0037692352198064327
285,21045,11660,1609691645,0.0025027559604495764,0.01000811904668808,0.003479203674942255,0.5546296834945679,3.9337668418884277,0.0010895237792283297,0.00369257852435112
286,21152,11720,1609691752,0.0025664926506578922,0.009958606213331223,0.0035167373716831207,0.5793049335479736,3.9535024166107178,0.0011691806139424443,0.0037170047871768475
287,21221,11760,1609691821,0.002489645965397358,0.010024656541645527,0.0035070746671408415,0.5649191737174988,3.8795135021209717,0.001128478441387415,0.0037131430581212044
288,21258,11780,1609691858,0.0027806819416582584,0.009972820989787579,0.0034626577980816364,0.5700831413269043,3.6177892684936523,0.0010956539772450924,0.003659607144072652
289,21401,11860,1609692001,0.0025371559895575047,0.010128693655133247,0.003520218189805746,0.5921083688735962,3.998216152191162,0.0011204075999557972,0.003717204090207815
290,21438,11880,1609692038,0.002696175128221512,0.010012957267463207,0.0035057365894317627,0.574970006942749,3.687042713165283,0.0011233169352635741,0.0037190821021795273
291,21654,12000,1609692254,0.0027899316046386957,0.010138481855392456,0.003544827690348029,0.6044703722000122,4.087615013122559,0.0011512410128489137,0.0037405299954116344
292,21691,12020,1609692291,0.0024989910889416933,0.010385842993855476,0.003549345303326845,0.6020706295967102,3.873340129852295,0.0010945352260023355,0.003725322661921382
293,21728,12040,1609692328,0.0027885884046554565,0.0099981389939785,0.003536130068823695,0.627676784992218,3.9648633003234863,0.001144929090514779,0.0037733272183686495
294,21798,12080,1609692398,0.002464315854012966,0.009916014038026333,0.003498980775475502,0.6001077890396118,3.952568531036377,0.00112300761975348,0.0037359425332397223
295,21835,12100,1609692435,0.0028953938744962215,0.01000242680311203,0.0034989952109754086,0.5744848847389221,3.9242234230041504,0.0011055446229875088,0.003724635113030672
296,21870,12120,1609692470,0.0025175893679261208,0.009913519024848938,0.003515324555337429,0.619314432144165,4.027007102966309,0.0011360178468748927,0.0037618998903781176
297,21904,12140,1609692504,0.0027052839286625385,0.009898733347654343,0.0035026841796934605,0.6363499164581299,3.7810840606689453,0.0011119788978248835,0.0037613725289702415
298,21938,12160,1609692538,0.0026769002433866262,0.009866667911410332,0.0034672871697694063,0.6072903871536255,3.7623183727264404,0.0010892372811213136,0.0037122094072401524
299,22010,12200,1609692610,0.0028471231926232576,0.010181931778788567,0.0035227385815232992,0.6191883087158203,3.7121775150299072,0.0010932274162769318,0.0037325192242860794
300,22081,12240,1609692681,0.0026021278463304043,0.009898815304040909,0.0035148540046066046,0.5760846138000488,4.05987548828125,0.0011063702404499054,0.0037953516002744436
301,22149,12280,1609692749,0.0024560228921473026,0.010009948164224625,0.003499140962958336,0.5914937257766724,3.7632253170013428,0.0011155509855598211,0.003712461329996586
302,22184,12300,1609692784,0.0027836435474455357,0.010119941085577011,0.0035203173756599426,0.5799082517623901,3.7610464096069336,0.0010737200500443578,0.003767039394006133
303,22220,12320,1609692820,0.0025840848684310913,0.010128127411007881,0.0035044688265770674,0.6187466979026794,4.070514678955078,0.0011318846372887492,0.003669166471809149
304,22330,12380,1609692930,0.0024856512900441885,0.010188226588070393,0.0035174679942429066,0.6519246101379395,3.66408109664917,0.0011034193448722363,0.003707930911332369
305,22365,12400,1609692965,0.0027011255733668804,0.009879056364297867,0.0034644566476345062,0.6171261072158813,3.845203161239624,0.0011057398514822125,0.0036849738098680973
306,22543,12500,1609693143,0.002612875774502754,0.009968884289264679,0.003524412401020527,0.6175140142440796,4.136408805847168,0.001120873261243105,0.0037797940894961357
307,22614,12540,1609693214,0.0024589640088379383,0.01000196486711502,0.0035000734496861696,0.5721257925033569,3.7801694869995117,0.0011118424590677023,0.0037210071459412575
308,22722,12600,1609693322,0.0025197204668074846,0.010001515038311481,0.0034790828358381987,0.6151720285415649,3.7289586067199707,0.00111565669067204,0.0036683655343949795
309,23019,12760,1609693619,0.002672144677489996,0.01019128505140543,0.0035490645095705986,0.6019439697265625,3.989887237548828,0.0011315791634842753,0.003752476768568158
310,23163,12840,1609693763,0.002562375273555517,0.010286284610629082,0.003601167816668749,0.5874017477035522,3.962629556655884,0.0011576288379728794,0.0038163340650498867
311,23199,12860,1609693799,0.0025457744486629963,0.01010938175022602,0.0035172493662685156,0.5795305967330933,3.977342128753662,0.0011232540709897876,0.0037138676270842552
312,23304,12920,1609693904,0.002733157481998205,0.010032758116722107,0.0034933395218104124,0.6350852251052856,4.126132965087891,0.0011235384736210108,0.0036833342164754868
313,23341,12940,1609693941,0.002595328027382493,0.010244587436318398,0.003539550583809614,0.5891996622085571,3.734950542449951,0.001101982081308961,0.003742106258869171
314,23449,13000,1609694049,0.002457713708281517,0.010064451955258846,0.0035141417756676674,0.5908789038658142,4.084629535675049,0.00112901721149683,0.003715829225257039
315,23485,13020,1609694085,0.002646620851010084,0.01006242260336876,0.0035397913306951523,0.6181593537330627,3.7316863536834717,0.0011159568093717098,0.0037894155830144882
316,23521,13040,1609694121,0.0026477687060832977,0.010135174728929996,0.003529633628204465,0.6039565801620483,4.046667575836182,0.001118676271289587,0.0037387439515441656
317,23555,13060,1609694155,0.0024305011611431837,0.010322825983166695,0.0035574259236454964,0.583277702331543,3.939750909805298,0.0011112119536846876,0.0037485058419406414
318,23592,13080,1609694192,0.0027783899568021297,0.010027743875980377,0.003531761933118105,0.622170627117157,4.178940296173096,0.0011330124689266086,0.0037651825696229935
319,23627,13100,1609694227,0.0024947249330580235,0.010072562843561172,0.003539743134751916,0.5775036811828613,3.863554000854492,0.001112244208343327,0.0037896346766501665
320,23773,13180,1609694373,0.0027522719465196133,0.010208841413259506,0.0035274801775813103,0.5788829326629639,3.705893039703369,0.0011024517007172108,0.003725388552993536
321,23807,13200,1609694407,0.002558948937803507,0.010305127128958702,0.0035302904434502125,0.6003687977790833,3.9741134643554688,0.0010965293040499091,0.0037057732697576284
322,23914,13260,1609694514,0.0024637687020003796,0.010332323610782623,0.003521815873682499,0.6074444055557251,3.8665566444396973,0.001091022277250886,0.0036824392154812813
323,23984,13300,1609694584,0.0026154841762036085,0.010232986882328987,0.0035406830720603466,0.5919497013092041,3.761282444000244,0.0010920213535428047,0.003758577397093177
324,24022,13320,1609694622,0.002409682609140873,0.010233070701360703,0.003556459676474333,0.6430066823959351,3.6094765663146973,0.0011371930595487356,0.0037501882761716843
325,24058,13340,1609694658,0.0028089163824915886,0.01021603960543871,0.0035517257638275623,0.5714970231056213,3.7448511123657227,0.0011407257989048958,0.0037412880919873714
326,24130,13380,1609694730,0.002576241036877036,0.010200398042798042,0.003615729743614793,0.5779485702514648,3.860722064971924,0.0011606570333242416,0.0038759128656238317
327,24166,13400,1609694766,0.002704838989302516,0.010559601709246635,0.00358887342736125,0.5882816314697266,3.7567901611328125,0.00112454267218709,0.0037296274676918983
328,24274,13460,1609694874,0.0025142361409962177,0.010215485468506813,0.003513375297188759,0.5815973281860352,3.847121238708496,0.0011086422018706799,0.003684071358293295
329,24450,13560,1609695050,0.0025594145990908146,0.010304609313607216,0.003545967396348715,0.5774214863777161,4.10861873626709,0.0011010592570528388,0.0037379947025328875
330,24486,13580,1609695086,0.002401241334155202,0.01044515985995531,0.003603987628594041,0.6475173234939575,4.014219760894775,0.0011264170752838254,0.0038011677097529173
331,24699,13700,1609695299,0.0027685356326401234,0.0102266576141119,0.0035414956510066986,0.5888912677764893,3.7675366401672363,0.0011276970617473125,0.0037269066087901592
332,24734,13720,1609695334,0.0025024430360645056,0.010358022525906563,0.003583593526855111,0.6425591111183167,3.9425199031829834,0.0011503947898745537,0.0037586484104394913
333,24771,13740,1609695371,0.0025035636499524117,0.010243093594908714,0.003573736874386668,0.5724964737892151,3.8653314113616943,0.001098225126042962,0.0038261294830590487
334,24845,13780,1609695445,0.002415033057332039,0.0103814247995615,0.003579201642423868,0.605015754699707,3.5748000144958496,0.0011246295180171728,0.003766366746276617
335,24882,13800,1609695482,0.0026809615083038807,0.010053228586912155,0.0035097894724458456,0.5617818832397461,3.6155076026916504,0.0011278975289314985,0.0037105351220816374
336,24987,13860,1609695587,0.0027950028888881207,0.010364661924540997,0.00354633666574955,0.6093349456787109,3.737685203552246,0.0010867143282666802,0.0037331837229430676
337,25024,13880,1609695624,0.002426216611638665,0.010324563831090927,0.0035735429264605045,0.6158209443092346,3.616647243499756,0.0011525534791871905,0.0037441912572830915
338,25136,13940,1609695736,0.0023919495288282633,0.010397203266620636,0.003581433091312647,0.5908832550048828,3.748018264770508,0.0011234413832426071,0.0037675006315112114
339,25172,13960,1609695772,0.0027664322406053543,0.010329567827284336,0.0035903463140130043,0.5960429906845093,4.319526672363281,0.0011657923460006714,0.003768492490053177
340,25206,13980,1609695806,0.002481363480910659,0.010203434154391289,0.003540829522535205,0.5956254005432129,4.061556816101074,0.0011116433888673782,0.0037491479888558388
341,25316,14040,1609695916,0.0024031198117882013,0.010578959248960018,0.003590361448004842,0.587804913520813,3.942425489425659,0.0011087993625551462,0.0037423898465931416
342,25389,14080,1609695989,0.0025246520526707172,0.01052132435142994,0.0035818195901811123,0.6287203431129456,3.780846118927002,0.001105498755350709,0.003744971938431263
343,25496,14140,1609696096,0.0024085030891001225,0.010419312864542007,0.003559316508471966,0.6367238163948059,4.01278829574585,0.0011090218322351575,0.0037229452282190323
344,25531,14160,1609696131,0.002639032667502761,0.010245295241475105,0.0035591074265539646,0.5514441132545471,3.9609575271606445,0.0011153676314279437,0.003774117911234498
345,25566,14180,1609696166,0.0025810697115957737,0.010484611615538597,0.0036091264337301254,0.6181339025497437,3.985752582550049,0.0011478608939796686,0.0037785638123750687
346,25674,14240,1609696274,0.0024437997490167618,0.010550579987466335,0.003575705923140049,0.5756028294563293,4.1541595458984375,0.0010946460533887148,0.003731807693839073
347,25708,14260,1609696308,0.0025385930202901363,0.010431695729494095,0.003603826742619276,0.6157536506652832,3.8191444873809814,0.0011701779440045357,0.0037615185137838125
348,25745,14280,1609696345,0.002667443361133337,0.010459152981638908,0.0035629812628030777,0.5779378414154053,3.915199041366577,0.0011010206071659923,0.0037262169644236565
349,25781,14300,1609696381,0.0023936033248901367,0.010694099590182304,0.003606065409258008,0.5774828195571899,3.837538957595825,0.0011226135538890958,0.0037268386222422123
350,25816,14320,1609696416,0.002719293814152479,0.010410965420305729,0.0036248043179512024,0.6152374744415283,4.048542499542236,0.001158987870439887,0.0038285665214061737
351,25853,14340,1609696453,0.0025019184686243534,0.010675281286239624,0.0035941204987466335,0.5692263841629028,3.7566070556640625,0.0011245927307754755,0.003703261725604534
352,25887,14360,1609696487,0.002436980837956071,0.010495422407984734,0.00360200647264719,0.6295666694641113,4.1230268478393555,0.0011569649213925004,0.0037492429837584496
353,25921,14380,1609696521,0.002740576397627592,0.010293669998645782,0.003556696232408285,0.5751355290412903,3.9771666526794434,0.0011334740556776524,0.003734260331839323
354,26097,14480,1609696697,0.002752266125753522,0.0105250533670187,0.003607738297432661,0.6346327066421509,3.8784003257751465,0.0011215249542146921,0.003788180183619261
355,26166,14520,1609696766,0.002547691110521555,0.01058935560286045,0.003651478560641408,0.5784155130386353,4.019546985626221,0.001142079709097743,0.003848251886665821
356,26203,14540,1609696803,0.0026287310756742954,0.010309438221156597,0.0035769669339060783,0.6018610000610352,3.7292208671569824,0.0010927635012194514,0.003817013930529356
